Event Id,Company Id,Workflow Type,Object Type,Object Id,Timestamp,Actor,Action,Previous State,New State,Source Document,Confidence,Requires Review
EV-001214,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60079,2025-12-06T15:25:00 ,E002,invoice_issued,,open,INV-60079.pdf,1.0,N
EV-001774,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60182,2025-12-06T16:18:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001668,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60056,2025-12-06T17:21:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001299,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60164,2025-12-07T07:14:00,E002,invoice_issued,,open,INV-60164.pdf,1.0,N
EV-000897,keystone_bearing_and_drive,fulfillment,shipment,SH-50250,2025-12-07T07:53:00,E035,shipment_confirmed,picked,shipped,PS-SH-50250.pdf,1.0,N
EV-002692,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,5821287,2025-12-07T09:35:00,E002,invoice_matched,received,paid,5821287,1.0,N
EV-001994,keystone_bearing_and_drive,order_to_cash ,customer_invoice,INV-60455,2025-12-07T10:06:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002443,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40123,2025-12-07T10:10:00,E031 ,goods_received,open,received,PS747357,1.0,N
EV-000812,keystone_bearing_and_drive,fulfillment,shipment,SH-50165,2025-12-07T10:44:00,E033,shipment_confirmed,picked,shipped,PS-SH-50165.pdf,1.0,N
EV-001384,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60249,2025-12-07T11:51:00,E002,invoice_issued,,open,INV-60249.pdf,1.0,N
EV-001482,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60347,2025-12-07T13:44:00,E002,invoice_issued,,open,INV-60347.pdf,1.0,N 
EV-001780,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60190,2025-12-07T14:30:00,system,payment_applied ,open,paid,Email remittance,0.95,N
EV-000995,keystone_bearing_and_drive,fulfillment,shipment,SH-50348,2025-12-07T17:53:00,E029,shipment_confirmed,picked,shipped,PS-SH-50348.pdf,1.0,N
EV-001990,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60451,2025-12-07T17:59:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000578,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26451,2025-12-08T07:06:00,E017,order_entered,,open,customer_po_PUR-793697,1.0,N
EV-001060,keystone_bearing_and_drive,fulfillment,shipment,SH-50413 ,2025-12-08T07:36:00,E032,shipment_confirmed,picked,shipped,PS-SH-50413.pdf,1.0,N
EV-001683,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60074,2025-12-08T07:37:00,system,payment_applied,open,paid ,Lockbox,1.0,N
EV-002747,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI1368756,2025-12-08T09:34:00,E002,invoice_matched,received,paid,SI1368756,1.0,N
EV-001547,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60412,2025-12-08T09:51:00,E002,invoice_issued,,open,INV-60412.pdf,1.0,N
EV-001638 ,keystone_bearing_and_drive,order_to_cash,customer_invoice ,INV-60020,2025-12-08T09:54:00,system ,payment_applied,open,paid,Portal,1.0,N
EV-000305,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26181,2025-12-08T11:41:00,E018,order_entered,,open,customer_po_PUR-883440,1.0,N
EV-000249 ,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26126,2025-12-08T13:03:00,E024,order_entered,,open,customer_po_PUR-996245,1.0,N
EV-000366,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26242,2025-12-08T14:28:00,E015,order_entered,,open,customer_po_P842603,0.9,N
EV-002595,keystone_bearing_and_drive,procure_to_pay ,receipt,RCV-40275,2025-12-08T15:28:00,E032,goods_received,open,received,PS806661,1.0,N
EV-002241,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31221,2025-12-08T15:46:00,E011,po_issued,draft,open,PO-31221.pdf,1.0,N
EV-001670,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60058,2025-12-08T17:43:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001158,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60023 ,2025-12-09T08:26:00,E002,invoice_issued,,open,INV-60023.pdf,1.0,N
EV-002446,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40126,2025-12-09T08:41:00,E027,goods_received,open,received ,PS385161,1.0,N
EV-002808,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI9018185,2025-12-09T10:29:00,E002,match_exception,received,paid,SI9018185,0.7,Y
EV-000348,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26224,2025-12-09T11:18:00,E025,order_entered,,open,customer_po_4500782588,1.0,N
EV-002992,keystone_bearing_and_drive,manufacturing,work_order,WO-70051,2025-12-09T13:12:00,E045,wo_closed,in_process,closed,COC-WO-70051.pdf,1.0,N
EV-000671,keystone_bearing_and_drive,fulfillment,shipment,SH-50024,2025-12-09T15:15:00,E039,shipment_confirmed,picked,shipped,PS-SH-50024.pdf,1.0,N
EV-002907,keystone_bearing_and_drive,manufacturing,work_order,WO-70005,2025-12-09T17:14:00,E045,wo_closed,in_process,closed,COC-WO-70005.pdf,1.0,N
EV-002470,keystone_bearing_and_drive,procure_to_pay ,receipt,RCV-40150,2025-12-10T07:35:00,E038,goods_received,open,received,PS636457,1.0,N
EV-001385,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60250,2025-12-10T10:40:00,E002,invoice_issued,,open,INV-60250.pdf,1.0,N
EV-002570,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40250,2025-12-10T11:11:00,E033,goods_received,open,received,PS459336,0.85,Y
EV-000898,keystone_bearing_and_drive,fulfillment,shipment,SH-50251,2025-12-10T12:23:00,E033,shipment_confirmed,picked,shipped,PS-SH-50251.pdf,1.0,N
EV-000287,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26163,2025-12-11T08:56:00,E024,order_entered,,open,customer_po_PUR-509403,0.9,N
EV-003011,keystone_bearing_and_drive,quality,ncr,NCR-0001,2025-12-11T11:30:00,E045,ncr_opened,,open,RCV-40150,1.0,Y
EV-002534,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40214,2025-12-11T14:27:00,E033,goods_received,open,received,PS796162,1.0,N
EV-002651,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV7638244,2025-12-11T14:30:00,E002,invoice_matched,received,paid,INV7638244,1.0,N
EV-002509,keystone_bearing_and_drive ,procure_to_pay,receipt,RCV-40189,2025-12-11T16:11:00,E027,goods_received ,open,received,PS372026,0.85,Y
EV-000763,keystone_bearing_and_drive,fulfillment,shipment,SH-50116,2025-12-11T16:47:00,E039,shipment_confirmed,picked,shipped,PS-SH-50116.pdf,1.0,N
EV-001250,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60115,2025-12-11T17:29:00,E002,invoice_issued,,open,INV-60115.pdf,1.0,N
EV-000346,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26222,2025-12-11T17:52:00,E014,order_entered,,open,customer_po_P267635,1.0,N
EV-000367,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26243,2025-12-12T08:25:00,E014,order_entered,,open,customer_po_PUR-495557,0.9,N
EV-001298,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60163,2025-12-12T08:55:00,E002,invoice_issued,,open,INV-60163.pdf,1.0,N
EV-002499,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40179,2025-12-12T10:03:00,E030 ,goods_received ,open,received,PS744105,0.85,Y
EV-000673,keystone_bearing_and_drive,fulfillment,shipment,SH-50026,2025-12-12T10:06:00,E031,shipment_confirmed,picked,shipped,PS-SH-50026.pdf,1.0,N 
EV-001160,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60025,2025-12-12T10:15:00,E002,invoice_issued,,open,INV-60025.pdf,1.0,N
EV-001515,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60380,2025-12-12T10:21:00 ,E002,invoice_issued,,open ,INV-60380.pdf,1.0,N
EV-000811,keystone_bearing_and_drive,fulfillment,shipment,SH-50164,2025-12-12T12:40:00,E032,shipment_confirmed,picked,shipped,PS-SH-50164.pdf,1.0,N
EV-002307,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31287,2025-12-12T14:39:00,E011,po_issued,draft,open,PO-31287.pdf,1.0,N
EV-002161,keystone_bearing_and_drive,procure_to_pay ,purchase_order,PO-31141,2025-12-12T14:42:00,E012,po_issued,draft,open,PO-31141.pdf,1.0,N
EV-001167,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60032,2025-12-12T15:11:00,E002,invoice_issued,,open,INV-60032.pdf,1.0,N
EV-000680,keystone_bearing_and_drive,fulfillment,shipment,SH-50033,2025-12-12T15:46:00,E033,shipment_confirmed,picked,shipped,PS-SH-50033.pdf,1.0,N
EV-001028,keystone_bearing_and_drive,fulfillment,shipment,SH-50381,2025-12-12T16:34:00,E034,shipment_confirmed,picked,shipped,PS-SH-50381.pdf,1.0,N
EV-002884,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,7379500,2025-12-13T08:00:00,E002,invoice_matched,received,paid,7379500,1.0,N
EV-002732,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI6772560,2025-12-13T10:30:00,E002,invoice_matched,received,paid,SI6772560,1.0,N
EV-001307,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60172,2025-12-13T14:20:00,E002,invoice_issued,,open,INV-60172.pdf,1.0,N
EV-000820,keystone_bearing_and_drive,fulfillment,shipment,SH-50173,2025-12-13T14:23:00,E037,shipment_confirmed,picked,shipped,PS-SH-50173.pdf,1.0,N
EV-002959,keystone_bearing_and_drive,manufacturing,work_order,WO-70032,2025-12-13T16:13:00,E045,wo_closed,in_process,closed,COC-WO-70032.pdf,1.0,N
EV-002299,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31279,2025-12-13T17:04:00,E012,po_issued,draft,open,PO-31279.pdf,1.0,N
EV-000542,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26415,2025-12-14T07:14:00,E024,order_entered,,open,customer_po_PO292720,1.0,N
EV-002735,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,99004703,2025-12-14T07:27:00,E002,invoice_matched,received,paid,99004703,1.0,N
EV-000867,keystone_bearing_and_drive,fulfillment,shipment,SH-50220,2025-12-14T08:28:00,E038,shipment_confirmed,picked,shipped,PS-SH-50220.pdf ,1.0,N
EV-002880,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,99035239,2025-12-14T09:19:00,E002,invoice_matched,received,paid,99035239,1.0,N
EV-001464,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60329,2025-12-14T09:32:00,E002,invoice_issued,,open,INV-60329.pdf,1.0,N
EV-000977,keystone_bearing_and_drive,fulfillment,shipment,SH-50330,2025-12-14T10:47:00,E026,shipment_confirmed,picked,shipped,PS-SH-50330.pdf,1.0,N
EV-001672,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60062,2025-12-14T11:43:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001096,keystone_bearing_and_drive,fulfillment,shipment,SH-50449,2025-12-14T12:02:00,E031,shipment_confirmed,picked,shipped,PS-SH-50449.pdf,1.0,N
EV-001354,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60219,2025-12-14T12:06:00,E002,invoice_issued,,open,INV-60219.pdf,1.0,N
EV-001583,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60448,2025-12-14T12:20:00,E002,invoice_issued,,open,INV-60448.pdf,1.0,N
EV-001731,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60129,2025-12-14T13:26:00,system,payment_applied,open,paid,Lockbox ,1.0,N
EV-000219,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26097,2025-12-14T16:34:00,E015,order_entered,,open,customer_po_P281524,1.0,N
EV-000200,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26078,2025-12-15T08:14:00,E017,order_entered,,open,customer_po_4500253366,1.0,N
EV-000341,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26217,2025-12-15T09:25:00,E014,order_entered,,open,customer_po_PO397851,0.9,N
EV-002759,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV8727064 ,2025-12-15T14:33:00,E002,invoice_matched,received,paid,INV8727064,1.0,N
EV-001132,keystone_bearing_and_drive,fulfillment,shipment,SH-50485,2025-12-15T16:29:00,E029,shipment_confirmed,picked,shipped,PS-SH-50485.pdf,1.0,N
EV-002798,keystone_bearing_and_drive,procure_to_pay,supplier_invoice ,SI217493,2025-12-15T17:13:00,E002,invoice_matched,received,paid,SI217493,1.0,N
EV-001619,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60484,2025-12-15T17:44:00,E002,invoice_issued,,open,INV-60484.pdf,1.0,N
EV-000403,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26279,2025-12-16T07:30:00,E018,order_entered ,,open,customer_po_PUR-257286,0.9,N
EV-002039,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31019,2025-12-16T08:28:00,E011,po_issued ,draft,open,PO-31019.pdf,1.0,N
EV-000368,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26244,2025-12-16T10:34:00,E013,order_entered,,open,customer_po_PUR-138856,1.0,N
EV-000220,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26098,2025-12-16T11:23:00,E024,order_entered,,open,customer_po_4500884186,0.9,N
EV-000385,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26261,2025-12-16T12:14:00,E015,order_entered,,open,customer_po_P846229,0.9,N
EV-001777,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60187,2025-12-16T12:32:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000036,keystone_bearing_and_drive,quote_to_order,quote,Q-26036,2025-12-16T14:16:00,E014,quote_sent,draft,sent,Q-26036.pdf,1.0,N
EV-001917,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60361,2025-12-16T17:50:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001466,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60331,2025-12-17T07:17:00,E002,invoice_issued,,open,INV-60331.pdf,1.0,N
EV-000979,keystone_bearing_and_drive,fulfillment,shipment,SH-50332,2025-12-17T07:50:00,E034,shipment_confirmed,picked,shipped,PS-SH-50332.pdf,1.0,N
EV-000497,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26371,2025-12-17T08:04:00,E015,order_entered,,open,customer_po_PO443233,0.9,N
EV-002859,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,6200379,2025-12-17T08:05:00 ,E002,invoice_matched,received,paid,6200379,1.0,N
EV-002047,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31027,2025-12-17T08:09:00,E011,po_issued,draft,open,PO-31027.pdf,1.0,N
EV-002491,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40171,2025-12-17T09:43:00,E030,goods_received,open,received,PS496333,0.85,Y
EV-001977,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60437,2025-12-17T10:01:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002028,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31008,2025-12-17T10:36:00,E012,po_issued,draft,open,PO-31008.pdf,1.0,N
EV-001287,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60152,2025-12-17T10:44:00,E002,invoice_issued,,open,INV-60152.pdf,1.0,N
EV-000800,keystone_bearing_and_drive,fulfillment,shipment,SH-50153,2025-12-17T11:19:00,E033,shipment_confirmed,picked,shipped,PS-SH-50153.pdf,1.0,N
EV-001954,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60408,2025-12-17T12:11:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000633,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26506,2025-12-17T12:37:00,E013,order_entered,,open,customer_po_PO525039,0.9,N
EV-001961,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60415,2025-12-17T14:25:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002539,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40219,2025-12-17T17:39:00,E037,goods_received,open,received,PS350699,1.0,N
EV-002788,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,96006366,2025-12-18T07:02:00,E002,invoice_matched,received,paid,96006366,1.0,N
EV-001189,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60054,2025-12-18T07:48:00,E002,invoice_issued,,open,INV-60054.pdf,1.0,N
EV-002902,keystone_bearing_and_drive,manufacturing,work_order,WO-70003,2025-12-18T08:12:00,E014,wo_released,planned ,released,MRP ,1.0,N
EV-000417,keystone_bearing_and_drive,credit_control,sales_order,SO-26292,2025-12-18T10:56:00,E002,credit_hold_applied,open,credit_hold,credit_checks,1.0,N
EV-000702,keystone_bearing_and_drive,fulfillment,shipment,SH-50055,2025-12-18T11:52:00,E032,shipment_confirmed,picked,shipped,PS-SH-50055.pdf,1.0,N
EV-000416,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26292,2025-12-18T13:41:00,E014,order_entered,,open,customer_po_4500659442,0.9,Y
EV-000159,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26039,2025-12-18T17:26:00,E025,order_entered,,open,customer_po_4500419979,1.0,N
EV-000284,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26160,2025-12-18T17:27:00,E017,order_entered,,open,customer_po_PUR-359778,0.9,N
EV-001682,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60073,2025-12-18T17:53:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000752,keystone_bearing_and_drive,fulfillment,shipment,SH-50105,2025-12-19T08:20:00,E035 ,shipment_confirmed,picked,shipped,PS-SH-50105.pdf,1.0,N 
EV-001265,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60130,2025-12-19T08:23:00,E002,invoice_issued,,open,INV-60130.pdf,1.0,N
EV-000778,keystone_bearing_and_drive,fulfillment,shipment,SH-50131,2025-12-19T08:42:00,E026,shipment_confirmed,picked,shipped,PS-SH-50131.pdf,1.0,N
EV-001910,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60353,2025-12-19T11:37:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001861 ,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60293,2025-12-19T11:53:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001239,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60104,2025-12-19T12:17:00,E002,invoice_issued,,open,INV-60104.pdf,1.0,N
EV-000202,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26080,2025-12-19T12:50:00,E017,order_entered,,open,customer_po_P783712,0.9,N
EV-000388,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26264,2025-12-19T14:13:00,E024,order_entered,,open,customer_po_4500677146,0.9,N
EV-001873,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60307,2025-12-19T16:43:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001752,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60153,2025-12-19T17:12:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002966,keystone_bearing_and_drive,manufacturing,work_order,WO-70036,2025-12-19T17:16:00,E045,wo_closed,in_process,closed,COC-WO-70036.pdf,1.0,N
EV-000631,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26504,2025-12-20T08:04:00,E016,order_entered,,open,customer_po_P228704,0.9,N
EV-000278,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26154,2025-12-20T08:11:00,E017,order_entered,,open,customer_po_P311631,0.9,N
EV-002828,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,9761925,2025-12-20T11:15:00,E002,invoice_matched,received,paid,9761925,1.0,N
EV-002069,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31049,2025-12-20T11:41:00,E011,po_issued,draft,open,PO-31049.pdf,1.0,N
EV-001697,keystone_bearing_and_drive ,order_to_cash,customer_invoice,INV-60088,2025-12-20T11:49:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002823,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV9629691,2025-12-20T12:39:00,E002,invoice_matched,received ,paid,INV9629691,1.0,N
EV-000860,keystone_bearing_and_drive,fulfillment,shipment,SH-50213,2025-12-21T10:21:00,E033,shipment_confirmed,picked,shipped,PS-SH-50213.pdf,1.0,N
EV-000319,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26195,2025-12-21T10:39:00,E017,order_entered,,open,customer_po_4500375723,0.9,N
EV-001870,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60303,2025-12-21T13:50:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002081,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31061,2025-12-21T14:44:00,E012,po_issued,draft,open ,PO-31061.pdf,1.0,N
EV-001347,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60212,2025-12-21T16:28:00,E002,invoice_issued,,open,INV-60212.pdf,1.0,N
