Transaction Id,Transaction Date,Type,Item Id,Qty,Uom,From Location,To Location,Reference,Lot Number,User Id,Unit Cost
IT-002067,2025-11-28,Cycle Count Adj,SHEA-1038,-3,EA,A-17-1,F-33-2,Bin move,,E039,295.28000000000003
IT-000002,2025-11-29,PO Receipt,TIMI-1014,189,EA,RECEIVING,A-11-5,PO-31002,,E033,49.480000000000004
IT-000473,2025-11-29,PO Receipt,MOUN-1034,35,EA,RECEIVING,B-37-3,PO-31203,,E037,23.82
IT-000474,2025-11-29,PO Receipt,MOUN-1034,35,EA,RECEIVING,C-11-1,PO-31203,,E033,23.82
IT-000625,11/29/2025,PO Receipt,SHEA-1037,130,EA,RECEIVING,C-30-3,PO-31272,,E035,99.06
IT-000724,2025-11-29,SO Issue,MOUN-1031,-25,EA,B-14-2,SHIPPING,SO-26009,,E034,38.78
IT-000838,2025-11-29,SO Issue,GEAR-1060,-5,EA,C-17-4,SHIPPING,SO-26052,,E039,3102.4300000000003
IT-001166,2025-11-29,SO Issue,SHEA-1088,-5,EA,B-08-5,SHIPPING,SO-26182,,E032,189.79
IT-002072,29-Nov-2025,Adjustment,TIMI-1058,-2,EA,E-33-4,F-37-1,Bin move,,E031,84.45
IT-000772,2025-11-30,SO Issue,SHEA-1068,-3,EA,A-36-4,SHIPPING,SO-26027,,E033,180.78
IT-000798,2025-11-30,SO Issue,CONV-1059,-3,EA,D-17-2,SHIPPING,SO-26040,,E031,3693.63
IT-000934,2025-11-30,SO Issue,CONV-1046 ,-3,EA,B-34-4,SHIPPING,SO-26084,,E032,7311.89
IT-001861,2025-11-30,SO Issue,CONV-1013,-1,EA,F-02-3,SHIPPING,SO-26452,,E034,2336.18
IT-001210,2025-12-01,SO Issue,AC-1006,-3,EA,B-04-5,SHIPPING,SO-26198,,E033,2130.52
IT-001989,2025-12-01,SO Issue,SHEA-1025,-3,EA,A-22-3,SHIPPING,SO-26499,,E039,153.95000000000002
IT-000205,2025-12-02,PO Receipt,GEAR-1010,85,EA,RECEIVING,D-21-1,PO-31085,,E039,2784.15
IT-000206,2025-12-02,PO Receipt,ROLL-1012,50,EA,RECEIVING,A-25-4,PO-31085,,E031,47.52
IT-000207,2025-12-02,PO Receipt,GEAR-1010,85,EA,RECEIVING,C-10-4,PO-31085,,E039,2784.15
IT-000332,2025-12-02,PO Receipt,SPRO-1004,177,EA,RECEIVING,F-26-4,PO-31140,,E030,42.84
IT-000333,2025-12-02,PO Receipt,SHEA-1068,105,EA,RECEIVING,B-03-3,PO-31140,,E036,180.78
IT-000930,2025-12-02,SO Issue,CONV-1089,-5,EA,C-17-4,SHIPPING,SO-26084,,E035,5864.59
IT-001052,2025-12-02,SO Issue,ROLL-1012,-4,EA,E-34-4,SHIPPING,SO-26137,,E036,47.52
IT-001364,2025-12-02,SO Issue,CONV-1052,-2,EA,F-08-1,SHIPPING,SO-26266,,E033,2311.6
IT-000766,2025-12-03,SO Issue,TIMI-1000,-200,EA,C-09-4,SHIPPING,SO-26025,,E037,43.53
IT-000767,2025-12-03,SO Issue,CONV-1052,-1,EA,E-22-4,SHIPPING,SO-26025,,E033,2311.6
IT-000773,2025-12-03,SO Issue,TIMI-1058,-1,EA,C-06-1,SHIPPING,SO-26027,,E027,84.45
IT-000779,2025-12-03,SO Issue,SPRO-1087,-200,EA,E-31-4,SHIPPING,SO-26030,,E037,44.550000000000004
IT-000816,2025-12-03,SO Issue,AC-1085,-3,EA,E-08-5,SHIPPING,SO-26045,,E036,365.76
IT-001473,2025-12-03,SO Issue,SPRO-1011 ,-1,EA,F-18-5,SHIPPING,SO-26302,,E038,118.48
IT-001775,2025-12-03,SO Issue,SPRO-1015,-1,EA,A-02-1,SHIPPING,SO-26420,,E029,74.58
IT-000102,2025-12-04,PO Receipt,ULI-S-4123,170,BD,RECEIVING,E-40-5,PO-31043,,E036,31.0
IT-000103,2025-12-04,PO Receipt,AC-1086,10,EA,RECEIVING,B-36-2,PO-31043,,E034,2390.86
IT-000104,2025-12-04,PO Receipt,SPRO-1078,50,EA,RECEIVING,C-37-5,PO-31043,,E026,69.25
IT-000648,2025-12-04,PO Receipt,GEAR-1066,157,EA,RECEIVING,C-10-2,PO-31281,,E039,1270.02
IT-000649,2025-12-04,PO Receipt,BRI-HHCS-0500-13-200-G8,79,BX,RECEIVING,A-17-4,PO-31281,,E031,44.75
IT-000650,2025-12-04,PO Receipt,SPRO-1011,148,EA,RECEIVING,E-37-4,PO-31281,,E035,118.48
IT-000651,2025-12-04,PO Receipt,SPRO-1011,500,EA,RECEIVING,D-32-1,PO-31281,,E030,118.48
IT-000932,2025-12-04,SO Issue,SPRO-1015,-200,EA,B-34-4,SHIPPING,SO-26084,,E029,74.58
IT-001147,2025-12-04,SO Issue,SHEA-1082,-5,EA,A-36-3,SHIPPING,SO-26173 ,,E030,186.61
IT-001366,2025-12-04,SO Issue,ROLL-1079,-3,EA,C-03-4,SHIPPING,SO-26266,,E026,102.65
IT-001474,2025-12-05,SO Issue,SPRO-1041,-100,EA,E-05-1,SHIPPING,SO-26302,,E034,35.35
IT-001735,2025-12-05,SO Issue,SPRO-1078,-12,EA,C-17-4,SHIPPING,SO-26404,,E032,69.25
IT-002048,2025-12-05,Adjustment,AC-1040,12,EA,A-14-4,E-09-4,,,E034,609.44
IT-000795,2025-12-06,SO Issue,SPRO-1027,-50,EA,E-15-1,SHIPPING,SO-26040,,E029,77.98
IT-000921,2025-12-06,SO Issue,GEAR-1066,-3,EA,F-09-3,SHIPPING,SO-26081,,E036,1270.02
IT-001937,12/06/2025,SO Issue,AC-1063,-1,EA,F-34-2,SHIPPING,SO-26478,,E032,1677.24
IT-000299,2025-12-07,PO Receipt,SIG-SF18-80,100,RL,RECEIVING,B-18-4,PO-31125,,E026,24.6
IT-000300,12/07/25,PO Receipt,SIG-SF18-80,131,RL,RECEIVING,C-12-3,PO-31125,,E035,24.6
IT-000956,2025-12-07,SO Issue,CONV-1089,-1,EA,C-03-4,SHIPPING,SO-26096,,E035,5864.59
IT-000990,2025-12-07,SO Issue,AC-1086,-3,EA,F-08-1,SHIPPING,SO-26109,,E037,2390.86
IT-001146,2025-12-07,SO Issue,TIMI-1071,-25,EA,C-10-4,SHIPPING,SO-26173,,E036,74.85000000000001
IT-001362,2025-12-07 ,SO Issue,TIMI-1030,-6,EA,B-08-5,SHIPPING,SO-26265,,E031,66.14
IT-001453,2025-12-07,SO Issue,ROLL-1021,-1,EA,F-04-4,SHIPPING,SO-26295,,E033,81.74
IT-001645,2025-12-07,SO Issue,SPRO-1078,-1,EA,E-26-3,SHIPPING,SO-26368,,E032,69.25
IT-001822,2025-12-07,SO Issue,ROLL-1079,-3,EA,C-11-2,SHIPPING,SO-26438,,E036,102.65
IT-000659,2025-12-08 ,PO Receipt,TIMI-1030,137,EA,RECEIVING,A-25-3,PO-31285,,E034,66.14
IT-000660,2025-12-08,PO Receipt,GEAR-1080,179,EA,RECEIVING,F-27-3 ,PO-31285,,E038,1484.33
IT-000661,2025-12-08,PO Receipt,TIMI-1030,137,EA,RECEIVING,B-11-2,PO-31285,,E029,66.14
IT-000771,2025-12-08,SO Issue,MOUN-1034,-1,EA,F-23-3,SHIPPING,SO-26027,,E034,23.82
IT-001689,2025-12-08,SO Issue,SHEA-1064,-1,EA,C-11-3,SHIPPING,SO-26387,,E026,139.88
IT-001824,2025-12-08,SO Issue,SPRO-1011,-5,EA,B-26-2,SHIPPING,SO-26438,,E027,118.48
IT-001936,2025-12-08,SO Issue,MOUN-1081,-6,EA,E-34-4,SHIPPING,SO-26478,,E030,61.24
IT-000305,2025-12-09,PO Receipt,SPRO-1027,250,EA,RECEIVING,E-12-2,PO-31128,,E029,77.98
IT-000768,2025-12-09,SO Issue,AC-1063,-3,EA,D-17-4,SHIPPING,SO-26025,,E035,1677.24
IT-000937,2025-12-09,SO Issue,CONV-1042,-2,EA,F-17-1,SHIPPING,SO-26087,,E034,5159.58
IT-000991,2025-12-09,SO Issue,AC-1006,-2,EA,E-36-5,SHIPPING,SO-26109,,E026,2130.52
IT-001212,2025-12-09,SO Issue,ROLL-1012,-4,EA,F-02-3,SHIPPING,SO-26198,,E029,47.52
IT-001938,2025-12-09,SO Issue,SHEA-1037,-1,EA,F-08-1,SHIPPING,SO-26478,,E026,99.06
IT-000359,2025-12-10,PO Receipt,GEAR-1060,176,EA,RECEIVING,C-17-2,PO-31152,,E036,3102.4300000000003
IT-000360,2025-12-10,PO Receipt,SHEA-1019,52,EA,RECEIVING,A-12-3,PO-31152,,E027,94.5
IT-000598,2025-12-10,PO Receipt,GEAR-1016,122,EA,RECEIVING,C-36-3,PO-31258,,E033,2265.26
IT-000599,2025-12-10,PO Receipt ,GAT-B62,289,EA,RECEIVING,C-36-3,PO-31258,,E035,12.7
IT-000877,12/10/25,SO Issue,MOUN-1031,-100,EA,E-06-5,SHIPPING,SO-26066,,E028,38.78
IT-001015,2025-12-10,SO Issue ,SHEA-1003,-1,EA,A-31-5,SHIPPING,SO-26121,,E030,235.72
IT-001367,2025-12-10,SO Issue,BRI-HHCS-0500-13-200-G8,-200,BX,B-29-2,SHIPPING,SO-26266,,E034,44.75
IT-001733,2025-12-10,SO Issue,CONV-1013,-5,EA,F-12-3,SHIPPING,SO-26404,,E028,2336.18
IT-002075,2025-12-10,Adjustment,AC-1074,-2,EA,D-03-1,D-39-3,,,E026,1663.14
IT-000450,2025-12-11,PO Receipt,TIMI-1075,250,EA,RECEIVING,A-38-4,PO-31193,,E037,72.76
IT-000451,2025-12-11,PO Receipt,BRI-HHCS-0500-13-200-G8,79,BX,RECEIVING,F-39-2,PO-31193,,E035,44.75
IT-000452,2025-12-11,PO Receipt,AC-1054,168,EA,RECEIVING,E-22-5,PO-31193,,E026,1828.58
IT-000509,2025-12-11,PO Receipt,SHEA-1038,12,EA,RECEIVING,E-12-4,PO-31219,,E027,295.28000000000003
IT-000722,2025-12-11,SO Issue,AC-1054,-5,EA,A-36-3,SHIPPING,SO-26007,,E038,1828.58
IT-000850,2025-12-11,SO Issue,TIMI-1030,-10,EA,E-34-4,SHIPPING,SO-26056,,E036,66.14
IT-001014,2025-12-11,SO Issue,AC-1057,-2,EA,B-31-3,SHIPPING,SO-26121,,E037,687.08
IT-002036,2025-12-11,SO Issue,TIMI-1056,-25,EA,E-26-3,SHIPPING,SO-26517,,E026,17.21
IT-000432,2025-12-12,PO Receipt,SHEA-1068 ,500,EA,RECEIVING,B-38-3,PO-31183,,E030,180.78
IT-000770,2025-12-12,SO Issue,AC-1057,-3,EA,F-06-1,SHIPPING,SO-26027,,E033,687.08
IT-000786,2025-12-12,SO Issue,SKF-6205-2RS1,-10,EA,A-02-1,SHIPPING,SO-26034,,E038,3.55
IT-000851,2025-12-12,SO Issue,GAT-B62,-25,EA,B-26-2,SHIPPING,SO-26056,,E035,12.7
IT-001145,2025-12-12,SO Issue,CONV-1043,-3,EA,F-02-3,SHIPPING,SO-26172,,E036,1971.53
IT-001208,2025-12-12,SO Issue,AC-1054,-1,EA,C-06-1,SHIPPING,SO-26198,,E035 ,1828.58
IT-001687,2025-12-12,SO Issue,GEAR-1066,-3,EA,F-08-1,SHIPPING,SO-26387,,E031,1270.02
IT-001734,2025-12-12,SO Issue,SHEA-1003,-5,EA,A-10-1,SHIPPING,SO-26404,,E032,235.72
IT-000848,2025-12-13,SO Issue,SPRO-1002,-25,EA,C-25-5,SHIPPING,SO-26056,,E026,65.84
IT-001053,2025-12-13,SO Issue,MOUN-1031,-2,EA,B-31-3,SHIPPING,SO-26137,,E037,38.78
IT-001162,13-Dec-2025,SO Issue,CONV-1089,-5,EA,E-22-1,SHIPPING,SO-26181,,E030,5864.59
IT-001571,2025-12-13,SO Issue,SHEA-1064,-1,EA,C-17-4,SHIPPING,SO-26340,,E037,139.88
IT-000720,2025-12-14,SO Issue,SHEA-1035,-3,EA,C-10-4,SHIPPING,SO-26007,,E030,148.52
IT-001027,2025-12-14,SO Issue,GEAR-1066,-1,EA,E-29-1,SHIPPING,SO-26126,,E027 ,1270.02
IT-001290,2025-12-14,SO Issue,SHEA-1037,-200,EA,D-17-4,SHIPPING,SO-26234,,E035,99.06
IT-001593,2025-12-14,SO Issue,TIMI-1071,-10,EA,A-12-2,SHIPPING,SO-26349,,E029,74.85000000000001
IT-001939,2025-12-14,SO Issue,MOUN-1081,-2,EA,B-08-3,SHIPPING,SO-26478,,E034,61.24
IT-002038,2025-12-14,SO Issue,SHEA-1028,-1,EA,A-36-4,SHIPPING,SO-26517,,E038,284.6
IT-000876,2025-12-15,SO Issue,CONV-1046,-5,EA,F-12-4,SHIPPING,SO-26066,,E030,7311.89
IT-001128,2025-12-15,SO Issue,GEAR-1067,-2,EA,C-38-3 ,SHIPPING,SO-26163,,E035,498.09000000000003
IT-001563,2025-12-15 ,SO Issue,SPRO-1061,-1,EA,C-38-3,SHIPPING,SO-26335,,E038,87.28
IT-001600,2025-12-15,SO Issue,SPRO-1061,-50,EA ,F-12-3,SHIPPING,SO-26351,,E039,87.28
IT-001697,2025-12-15,SO Issue,MOUN-1034,-200,EA,B-21-3,SHIPPING,SO-26389,,E027,23.82
IT-002035 ,2025-12-15,SO Issue,CONV-1065,-5,EA,F-12-3,SHIPPING,SO-26517,,E037,2903.56
IT-001562,2025-12-16,SO Issue,SHEA-1077,-4,EA,E-08-5,SHIPPING,SO-26335,,E035,67.98
IT-001609,2025-12-16,SO Issue,CONV-1042,-1,EA,A-23-4,SHIPPING,SO-26353,,E029,5159.58
IT-000405,2025-12-17,PO Receipt,MOUN-1018,95,EA,RECEIVING,F-30-2,PO-31174,,E029,109.13
IT-000406,2025-12-17,PO Receipt,AC-1057,100,EA,RECEIVING,D-08-4,PO-31174,,E026,687.08
IT-000407,2025-12-17,PO Receipt,TIMI-1056,15,EA,RECEIVING,D-29-5,PO-31174,,E033,17.21
IT-000521,2025-12-17,PO Receipt,SPRO-1011,148,EA,RECEIVING,C-06-2,PO-31226,,E027,118.48
IT-001124,2025-12-17,SO Issue,CONV-1039,-1,EA,C-17-4,SHIPPING,SO-26161,,E030,7046.72
IT-001155,12/17/25,SO Issue,SPRO-1027,-25,EA,C-06-1,SHIPPING,SO-26177,,E028,77.98
IT-001601,2025-12-17,SO Issue,AC-1057,-3,EA,A-36-3,SHIPPING,SO-26351,,E039 ,687.08
IT-001919,12/17/25,SO Issue,GEAR-1066,-5,EA,E-16-5,SHIPPING,SO-26470,,E038,1270.02
IT-000737,2025-12-18,SO Issue,TIMI-1017,-50,EA,B-26-4,SHIPPING,SO-26016,,E035,50.69
IT-000849,2025-12-18,SO Issue,ROLL-1044,-3,EA,A-37-2,SHIPPING,SO-26056,,E035,140.68
IT-000878,2025-12-18,SO Issue,GEAR-1016,-2,EA,A-12-2,SHIPPING,SO-26066,,E030,2265.26
IT-000988,2025-12-18,SO Issue,SPRO-1050,-6,EA,B-20-3,SHIPPING,SO-26109,,E027,12.85
IT-001026,2025-12-18,SO Issue,SPRO-1061,-4,EA,A-18-1,SHIPPING,SO-26126,,E035,87.28
IT-001561,2025-12-18,SO Issue,SPRO-1027,-4,EA,B-34-4,SHIPPING,SO-26335,,E036,77.98
IT-001695,2025-12-18,SO Issue,GAT-B62,-50,EA,F-17-1,SHIPPING,SO-26389,,E028,12.7
IT-000863,2025-12-19,SO Issue,SPRO-1041,-6,EA,C-10-4,SHIPPING,SO-26062,,E032,35.35
IT-000912,2025-12-19,SO Issue,CONV-1046,-3,EA,F-06-1,SHIPPING,SO-26078,,E030,7311.89
IT-000989,2025-12-19,SO Issue,SHEA-1035,-3,EA,B-26-2,SHIPPING,SO-26109,,E028,148.52
IT-001054,2025-12-19,SO Issue,GEAR-1060,-1,EA,F-09-3,SHIPPING,SO-26137,,E033,3102.4300000000003
IT-001314,2025-12-19,SO Issue,DOD-TXT315,-5,EA,A-12-2,SHIPPING,SO-26243,,E031,1180.0
IT-001315,2025-12-19,SO Issue,AC-1040,-5,EA,A-29-1,SHIPPING,SO-26244,,E036,609.44
IT-001414,12/19/2025,SO Issue,SHEA-1072,-2,EA,A-37-2,SHIPPING,SO-26281,,E031,101.96000000000001
IT-001914,2025-12-19,SO Issue,TIMI-1071,-50,EA,C-40-1,SHIPPING,SO-26468,,E031,74.85000000000001
IT-001209,2025-12-20,SO Issue,AC-1063,-1,EA,C-38-3,SHIPPING,SO-26198,,E034,1677.24
IT-001688,2025-12-20,SO Issue,TIMI-1030,-50,EA,B-34-5,SHIPPING,SO-26387,,E036,66.14
IT-001694,2025-12-20,SO Issue,CONV-1022,-1,EA,F-18-5,SHIPPING,SO-26389,,E037,2154.05
IT-000935,2025-12-21,SO Issue,SPRO-1087,-12,EA,D-17-2,SHIPPING,SO-26087,,E030,44.550000000000004
IT-001273,2025-12-21,SO Issue,ROLL-1053,-6,EA,B-24-5,SHIPPING,SO-26224,,E031,86.10000000000001
IT-001309,12/21/25,SO Issue,TIMI-1032,-6,EA,C-17-4,SHIPPING,SO-26242,,E036,32.99
IT-001696,2025-12-21,SO Issue,SHEA-1003,-1,EA,B-26-4,SHIPPING,SO-26389,,E027,235.72
IT-001913,2025-12-21,SO Issue,SPRO-1050,-10,EA,E-22-1,SHIPPING,SO-26468,,E026,12.85
IT-000105,2025-12-22,PO Receipt,GEAR-1010,100,EA,RECEIVING,F-20-5,PO-31044,,E033 ,2784.15
IT-000276,2025-12-22,PO Receipt,GEAR-1060,10,EA,RECEIVING,E-20-5,PO-31115,,E035,3102.4300000000003
IT-000277,2025-12-22,PO Receipt,GEAR-1067,100,EA,RECEIVING,D-03-3,PO-31115,,E027,498.09000000000003
IT-000278,2025-12-22,PO Receipt,ROLL-1079,24,EA,RECEIVING,C-07-2,PO-31115,,E032,102.65
IT-000918,2025-12-22,SO Issue,SPRO-1070,-10,EA,C-10-4,SHIPPING,SO-26080,,E032,22.96
IT-000936,12/22/2025,SO Issue,SPRO-1041,-50,EA,E-05-1,SHIPPING,SO-26087,,E038,35.35
IT-001316,"Dec 22, 2025",SO Issue,AC-1048,-3,EA,C-03-2 ,SHIPPING,SO-26244,,E031,1745.47
IT-001608,2025-12-22,SO Issue,SPRO-1027,-200,EA,B-20-3,SHIPPING,SO-26353,,E034,77.98
IT-001698,2025-12-22,SO Issue,MOUN-1081,-1,EA,C-17-4,SHIPPING,SO-26389,,E034,61.24
IT-000252,12/23/2025,PO Receipt ,SHEA-1088,91,EA,RECEIVING,C-07-3,PO-31105,,E029,189.79
IT-000253,2025-12-23,PO Receipt,SPRO-1027,250,EA,RECEIVING,F-20-1,PO-31105,,E038,77.98
IT-000254,23-Dec-2025,PO Receipt,SPRO-1027,183,EA,RECEIVING,E-30-3,PO-31105,,E032,77.98
IT-000592,2025-12-23,PO Receipt,AC-1040,171,EA,RECEIVING,A-18-3,PO-31256,,E028,609.44
IT-000593,2025-12-23,PO Receipt ,AC-1040,500,EA,RECEIVING,F-10-3,PO-31256,,E027,609.44
IT-000874,2025-12-23,SO Issue,AC-1086,-5,EA ,C-40-1,SHIPPING,SO-26066,,E035,2390.86
IT-001154,"Dec 23, 2025",SO Issue,CONV-1013,-3,EA,E-37-4,SHIPPING,SO-26177,,E031,2336.18
IT-001686,2025-12-23,SO Issue,ROLL-1079,-1,EA,A-18-1,SHIPPING,SO-26387,,E030,102.65
IT-000098,2025-12-24,PO Receipt,SPRO-1050,250,EA,RECEIVING,C-01-5,PO-31042,,E037,12.85
IT-000099,2025-12-24,PO Receipt,SPRO-1050,53,EA,RECEIVING,A-24-5,PO-31042,,E028,12.85
IT-000100,2025-12-24,PO Receipt,SPRO-1050,50,EA,RECEIVING,A-27-1,PO-31042,,E034,12.85
IT-000101,2025-12-24,PO Receipt,SPRO-1050,25,EA,RECEIVING,A-28-3,PO-31042,,E033,12.85
IT-000718,2025-12-24,SO Issue,SPRO-1078,-25,EA,A-18-1 ,SHIPPING,SO-26007,,E035,69.25
IT-000793,2025-12-24,SO Issue,AC-1054,-1,EA,F-12-4,SHIPPING,SO-26039,,E031,1828.58
IT-000862,2025-12-24,SO Issue,AC-1054,-3,EA,E-37-4,SHIPPING,SO-26062,,E034,1828.58
IT-001211,2025-12-24,SO Issue,SHEA-1088,-3,EA ,D-14-3,SHIPPING,SO-26198,,E038,189.79
IT-001318,12/24/2025,SO Issue,ROLL-1026,-1,EA,F-04-4,SHIPPING,SO-26244,,E032,129.92000000000002
IT-001408,2025-12-24,SO Issue,TIM-LM11949-LM11910,-6,EA,A-14-1,SHIPPING,SO-26279,,E038,7.6
IT-001454,2025-12-24,SO Issue,CONV-1039,-1,EA,E-34-4,SHIPPING,SO-26295,,E033,7046.72
IT-001915,2025-12-24,SO Issue,TIMI-1075,-200,EA,F-12-4,SHIPPING,SO-26468,,E026,72.76
IT-001122,12/25/2025,SO Issue,DOD-TXT315,-2,EA,D-27-4,SHIPPING,SO-26160,,E038,1180.0
IT-001263 ,2025-12-25,SO Issue,SHEA-1028,-1,EA,C-06-3,SHIPPING,SO-26217,,E039,284.6
IT-001317,12/25/25,SO Issue,AC-1006,-1,EA,B-21-3,SHIPPING,SO-26244,,E031,2130.52
IT-001404,2025-12-25,SO Issue,SHEA-1068,-5,EA,B-29-2,SHIPPING,SO-26279,,E030,180.78
IT-001455,2025-12-25,SO Issue,ROLL-1026,-5,EA,B-26-4,SHIPPING,SO-26295,,E027,129.92000000000002
IT-001546,12/25/25,SO Issue,GEAR-1084,-3,EA,E-06-5,SHIPPING,SO-26327,,E038,3456.0
IT-001572,12/25/2025,SO Issue,SHEA-1038,-1,EA,E-22-1,SHIPPING,SO-26340,,E031,295.28000000000003
IT-001607,2025-12-25,SO Issue,SPRO-1070,-4,EA,F-36-1,SHIPPING,SO-26353,,E026,22.96
IT-002006,25-Dec-2025,SO Issue,SHEA-1025,-1,EA,C-10-5,SHIPPING,SO-26506,,E027,153.95000000000002
IT-000384 ,2025-12-26,PO Receipt,SPRO-1050,100,EA,RECEIVING,A-13-5,PO-31164,,E027,12.85
IT-000385,2025-12-26,PO Receipt,AC-1033,142,EA,RECEIVING,F-22-2,PO-31164,,E027,1093.27
IT-000386,2025-12-26,PO Receipt,AC-1033,142,EA,RECEIVING,D-19-2,PO-31164,,E026,1093.27
IT-001310,2025-12-26,SO Issue,SHEA-1003,-1,EA,E-33-2,SHIPPING,SO-26242,,E028,235.72
IT-001416,12/26/2025,SO Issue,CONV-1051,-2,EA,A-10-1,SHIPPING,SO-26281,,E031,4147.58
IT-001860,2025-12-26,SO Issue,TIM-LM11949-LM11910,-50,EA,F-24-2,SHIPPING,SO-26451,,E028,7.6
IT-000910,2025-12-27,SO Issue,ROLL-1012,-2,EA,D-28-2,SHIPPING,SO-26077,,E026,47.52
IT-001205,"Dec 27, 2025",SO Issue,SPRO-1055,-2,EA,C-03-4,SHIPPING,SO-26195,,E037 ,26.94
IT-001413,2025-12-27,SO Issue,SPRO-1004,-2,EA,F-18-5,SHIPPING,SO-26281,,E032,42.84
IT-002086,2025-12-27,Cycle Count Adj,SPRO-1011,4,EA,F-03-5,B-18-2,Bin move,,E026,118.48
IT-000003,2025-12-28,PO Receipt,ROLL-1012,182,EA,RECEIVING,F-13-5,PO-31003,,E029,47.52
IT-000004,2025-12-28,PO Receipt,GEAR-1010,85,EA,RECEIVING,E-09-2,PO-31003,,E031,2784.15
IT-000005,2025-12-28 ,PO Receipt,ROLL-1044,136,EA,RECEIVING,F-08-1,PO-31003,,E035,140.68
IT-000334,2025-12-28,PO Receipt,SPRO-1027,10,EA,RECEIVING,A-32-4,PO-31141,,E037,77.98
IT-000335,2025-12-28,PO Receipt,SHEA-1037,25,EA,RECEIVING,B-21-3,PO-31141,,E029,99.06
IT-000919,2025-12-28,SO Issue,SKF-6308-2Z,-50,EA,C-17-4,SHIPPING,SO-26080,,E031,10.25
IT-000957,2025-12-28,SO Issue,GEAR-1010,-5,EA,E-31-4,SHIPPING,SO-26096,,E032,2784.15
IT-001126,2025-12-28,SO Issue,AC-1074,-1,EA,D-23-5,SHIPPING,SO-26163,,E032,1663.14
IT-001204,2025-12-28,SO Issue,SHEA-1049,-1,EA,C-10-4,SHIPPING,SO-26195,,E037,153.4
IT-001313,2025-12-28,SO Issue,GEAR-1060,-1,EA,E-08-5,SHIPPING,SO-26243,,E033,3102.4300000000003
IT-001415,2025-12-28,SO Issue,SHEA-1019,-200,EA,B-11-2,SHIPPING,SO-26281,,E028,94.5
IT-001618,2025-12-28,SO Issue,TIMI-1014,-25,EA,C-17-4,SHIPPING,SO-26357,,E039,49.480000000000004
IT-001649,2025-12-28,SO Issue,MOUN-1008,-12,EA,D-17-2,SHIPPING,SO-26371,,E034,71.79
IT-002000,2025-12-28,SO Issue,TIMI-1020,-2,EA,A-12-2,SHIPPING,SO-26504,,E037,52.03
IT-000719,2025-12-29,SO Issue,CONV-1046,-3,EA,C-38-3,SHIPPING,SO-26007,,E032,7311.89
IT-000736,2025-12-29,SO Issue,MOUN-1008,-1,EA,A-37-2,SHIPPING,SO-26016,,E037,71.79
IT-001261,2025-12-29,SO Issue,SHEA-1068,-3,EA,F-08-1,SHIPPING,SO-26217,,E026,180.78
IT-001452,2025-12-29,SO Issue,BRI-HHCS-0500-13-200-G8,-200,BX,C-17-4,SHIPPING,SO-26295,,E032,44.75
IT-001615,2025-12-29,SO Issue,CONV-1023,-1,EA,E-33-2,SHIPPING,SO-26357,,E033,3652.15
IT-001716,2025-12-29,SO Issue,CONV-1043,-1,EA,D-17-2,SHIPPING,SO-26395,,E038,1971.53
IT-000958,2025-12-30,SO Issue,SPRO-1002,-1,EA,C-10-4,SHIPPING,SO-26097,,E034,65.84
IT-001308,2025-12-30,SO Issue,TIMI-1056,-4,EA,C-28-3,SHIPPING,SO-26242,,E039,17.21
IT-001617,2025-12-30,SO Issue,AC-1074,-5,EA,B-34-4,SHIPPING,SO-26357,,E037,1663.14
IT-001918 ,2025-12-30,SO Issue,SPRO-1004,-2,EA,A-02-1,SHIPPING,SO-26470,,E039,42.84
IT-000518,2025-12-31,PO Receipt,MOUN-1008,52,EA,RECEIVING,C-10-2,PO-31224,,E034 ,71.79
IT-000519,2025-12-31,PO Receipt,SHEA-1064,23,EA,RECEIVING,B-17-3,PO-31224,,E032,139.88
IT-000520,2025-12-31,PO Receipt,MOUN-1008,52,EA,RECEIVING,F-31-4,PO-31224,,E030,71.79
IT-001028,2025-12-31,SO Issue,TIMI-1020,-200,EA,E-33-2,SHIPPING,SO-26126,,E037,52.03
IT-001115,2025-12-31,SO Issue,SPRO-1050,-25,EA,C-17-4,SHIPPING,SO-26157,,E039,12.85
IT-001127,2025-12-31,SO Issue,ROLL-1012,-25,EA,A-24-3,SHIPPING,SO-26163,,E037,47.52
IT-001449,2025-12-31,SO Issue,AC-1074,-1,EA,B-08-5,SHIPPING,SO-26293,,E029,1663.14
IT-001570,2025-12-31,SO Issue,GAT-B62,-4,EA,A-18-1,SHIPPING,SO-26339,,E035,12.7
IT-001762,2025-12-31,SO Issue,CONV-1042,-3,EA,C-03-2,SHIPPING,SO-26415,,E030,5159.58
IT-000960,"Jan 01, 2026",SO Issue,MOUN-1029,-200,EA,B-34-4,SHIPPING,SO-26097,,E029,86.28
IT-001042,2026-01-01,SO Issue,GEAR-1010,-1,EA,A-02-1,SHIPPING,SO-26133,,E036,2784.15
IT-001107,2026-01-01,SO Issue,CONV-1059,-3,EA,E-23-5,SHIPPING,SO-26154,,E037,3693.63
IT-001357,2026-01-01,SO Issue,AC-1086,-5,EA,D-17-2,SHIPPING,SO-26261,,E039,2390.86
IT-000045,2026-01-02,PO Receipt,SHEA-1045,169,EA,RECEIVING,D-23-5,PO-31020,,E037,47.68
IT-000046,"Jan 02, 2026",PO Receipt,SHEA-1003,10,EA,RECEIVING,D-27-2,PO-31020,,E037,235.72
