so_number,line,item_id,description,ordered_qty,uom,unit_price,extended_price,unit_cost_at_order,price_source,requested_date,promised_date,shipped_qty,line_status,ship_to_id
SO-26315,1,A-20110,Gearbox Sub-Assembly 2.000,2,EA,4450.9,8901.8,2979.18,Price List C,2025-06-17,2025-06-17,2,Shipped,NIC-CUST0001-S1
SO-26315,2,A-20110,Gearbox Sub-Assembly 2.000,3,EA,4450.9,13352.7,2979.18,Price List C,2025-07-08,2025-07-15,3,Shipped,NIC-CUST0001-S1
SO-26315,3,A-20058,Shaft Coupling size 6,1,EA,387.48,387.48,254.75,Price List C,2025-07-05,2025-07-05,1,Shipped,NIC-CUST0001-S1
SO-26315,4,A-20043,Gearbox Sub-Assembly 1.000,2,EA,2081.52,4163.04,1336.88,Price List C,2025-06-12,2025-06-13,2,Shipped,NIC-CUST0001-S1
SO-26316,1,A-20110,Gearbox Sub-Assembly 2.000,5,EA,3852.5,19262.5,2979.18,Manual override,2025-12-22,2025-12-22,0,Open,NIC-CUST0036-S1
SO-26316,2,A-20078,Machined Housing 3/8-16,5,EA,1045.99,5229.95,704.75,Price List D,2025-12-19,2025-12-19,5,Shipped,NIC-CUST0036-S1
SO-26317,1,A-20034,Shaft Coupling M10,3,EA,127.81,383.43,111.33,Price List D,2025-10-03,2025-10-03,3,Shipped,NIC-CUST0037-S1
SO-26317,2,A-20078,Machined Housing 3/8-16,1,EA,1045.99,1045.99,704.75,Price List D,2025-10-25,2025-11-01,1,Shipped,NIC-CUST0037-S1
SO-26317,3,A-20101,Gearbox Sub-Assembly 5/8-11,1,EA,2949.88,2949.88,2382.4,Price List D,2025-10-11,2025-10-14,1,Shipped,NIC-CUST0037-S1
SO-26317,4,A-20107,Gearbox Sub-Assembly M12,3,EA,3043.06,9129.18,2631.9500000000003,Price List D,2025-10-06,2025-10-06,3,Shipped,NIC-CUST0037-S1
SO-26318,1,A-20110,Gearbox Sub-Assembly 2.000,1,EA,4698.17,4698.17,2979.18,Price List B,2025-05-02,2025-05-02,1,Shipped,NIC-CUST0026-S1
SO-26318,2,A-20036,Gearbox Sub-Assembly M10,3,EA,3917.71,11753.13,2945.65,Price List B,2025-04-16,2025-04-16,3,Shipped,NIC-CUST0026-S1
SO-26318,3,A-20030,Shaft Coupling M8,5,EA,258.92,1294.6,176.98,Price List B,2025-04-28,2025-04-29,5,Shipped,NIC-CUST0026-S1
SO-26318,4,A-20040,Machined Housing #60,1,EA,298.58,298.58,210.93,Price List B,2025-04-25,2025-04-25,1,Shipped,NIC-CUST0026-S1
SO-26319,1,A-20107,Gearbox Sub-Assembly M12,5,EA,3043.06,15215.3,2631.9500000000003,Price List D,2026-04-03,2026-04-10,0,Open,NIC-CUST0040-S1
SO-26319,2,A-20087,Machined Housing M12,3,EA,507.98,1523.94,333.06,Price List D,2026-03-12,2026-03-12,3,Shipped,NIC-CUST0040-S1
SO-26319,3,A-20036,Gearbox Sub-Assembly M10,1,EA,3381.61,3381.61,2945.65,Price List D,2026-03-15,2026-03-15,1,Shipped,NIC-CUST0040-S1
SO-26319,4,A-20036,Gearbox Sub-Assembly M10,1,EA,3381.61,3381.61,2945.65,Price List D,2026-03-20,2026-03-27,1,Shipped,NIC-CUST0040-S1
SO-26320,1,A-20087,Machined Housing M12,1,EA,507.98,507.98,333.06,Price List D,2025-09-06,2025-09-06,1,Shipped,NIC-CUST0019-S1
SO-26320,2,A-20061,Shaft Coupling 2.000,1,EA,217.33,217.33,175.52,Price List D,2025-09-02,2025-09-05,1,Shipped,NIC-CUST0019-S1
SO-26320,3,A-20043,Gearbox Sub-Assembly 1.000,1,EA,1896.5,1896.5,1336.88,Price List D,2025-09-13,2025-09-13,0,Open,NIC-CUST0019-S1
SO-26320,4,A-20020,Shaft Coupling 5/8-11,3,EA,482.91,1448.73,316.62,Price List D,2025-09-03,2025-09-03,3,Shipped,NIC-CUST0019-S1
SO-26321,1,A-20077,Machined Housing 1.250,2,EA,1231.46,2462.92,869.98,Price List B,2026-02-11,2026-02-11,2,Shipped,NIC-CUST0026-S1
SO-26322,1,A-20038,Gearbox Sub-Assembly #80,2,EA,2572.18,5144.36,1997.97,Price List D,2025-09-28,2025-09-28,2,Shipped,NIC-CUST0014-S1
SO-26322,2,A-20031,Shaft Coupling M10,3,EA,193.34,580.02,128.84,Price List D,2025-09-22,2025-09-22,3,Shipped,NIC-CUST0014-S1
SO-26323,1,A-20087,Machined Housing M12,3,EA,507.98,1523.94,333.06,Price List D,2025-08-07,2025-08-08,3,Shipped,NIC-CUST0011-S1
SO-26323,2,A-20031,Shaft Coupling M10,3,EA,193.34,580.02,128.84,Price List D,2025-07-18,2025-07-25,3,Shipped,NIC-CUST0011-S1
SO-26323,3,A-20077,Machined Housing 1.250,5,EA,1062.94,5314.7,869.98,Price List D,2025-08-02,2025-08-03,5,Shipped,NIC-CUST0011-S1
SO-26323,4,A-20107,Gearbox Sub-Assembly M12,1,EA,3043.06,3043.06,2631.9500000000003,Price List D,2025-07-23,2025-07-23,1,Shipped,NIC-CUST0011-S1
SO-26324,1,A-20093,Gearbox Sub-Assembly M12,3,EA,3195.28,9585.84,2017.22,Price List C,2025-11-21,2025-11-28,0,Backordered,NIC-CUST0004-S1
SO-26324,2,A-20093,Gearbox Sub-Assembly M12,1,EA,3195.28,3195.28,2017.22,Price List C,2025-11-22,2025-11-22,0,Open,NIC-CUST0004-S1
SO-26324,3,A-20063,Gearbox Sub-Assembly 5/8-11,2,EA,1791.65,3583.3,1372.91,Price List C,2025-11-23,2025-11-23,2,Shipped,NIC-CUST0004-S1
SO-26324,4,A-20072,Machined Housing 1.250,1,EA,485.39,485.39,402.48,Price List C,2025-11-25,2025-11-26,0,Open,NIC-CUST0004-S1
SO-26325,1,A-20107,Gearbox Sub-Assembly M12,1,EA,3043.06,3043.06,2631.9500000000003,Price List D,2025-06-27,2025-06-28,0,Open,NIC-CUST0036-S1
SO-26326,1,A-20031,Shaft Coupling M10,3,EA,235.78,707.34,128.84,Price List A,2025-10-26,2025-10-26,3,Shipped,NIC-CUST0006-S1
SO-26327,1,A-20003,Gearbox Sub-Assembly 2.000,1,EA,2585.2,2585.2,2450.66,NIC-CPA014,2025-08-22,2025-08-23,1,Shipped,NIC-CUST0018-S1
SO-26327,2,A-20031,Shaft Coupling M10,2,EA,212.2,424.4,128.84,Price List C,2025-08-29,2025-08-29,2,Shipped,NIC-CUST0018-S1
SO-26328,1,A-20039,Shaft Coupling 1.000,1,EA,686.19,686.19,415.87,Price List A,2026-03-22,2026-03-22,1,Shipped,NIC-CUST0022-S1
SO-26328,2,A-20110,Gearbox Sub-Assembly 2.000,1,EA,4945.44,4945.44,2979.18,Price List A,2026-03-16,2026-03-16,1,Shipped,NIC-CUST0022-S1
SO-26328,3,A-20114,Shaft Coupling 3/8-16,2,EA,442.89,885.78,244.69,Price List A,2026-03-05,2026-03-08,2,Shipped,NIC-CUST0022-S1
SO-26328,4,A-20040,Machined Housing #60,1,EA,314.29,314.29,210.93,Price List A,2026-03-19,2026-03-20,1,Shipped,NIC-CUST0022-S1
SO-26329,1,A-20040,Machined Housing #60,3,EA,257.72,773.16,210.93,Price List D,2025-06-05,2025-06-05,3,Shipped,NIC-CUST0008-S1
SO-26329,2,A-20110,Gearbox Sub-Assembly 2.000,2,EA,4055.26,8110.52,2979.18,Price List D,2025-06-05,2025-06-05,2,Shipped,NIC-CUST0008-S1
SO-26329,3,A-20061,Shaft Coupling 2.000,3,EA,217.33,651.99,175.52,Price List D,2025-06-06,2025-06-07,3,Shipped,NIC-CUST0008-S1
SO-26329,4,A-20031,Shaft Coupling M10,2,EA,193.34,386.68,128.84,Price List D,2025-06-05,2025-06-08,2,Shipped,NIC-CUST0008-S1
SO-26330,1,A-20053,Machined Housing #50,1,EA,932.17,932.17,695.65,Price List A,2026-04-20,2026-04-20,0,Open,NIC-CUST0021-S1
SO-26330,2,A-20061,Shaft Coupling 2.000,1,EA,265.04,265.04,175.52,Price List A,2026-04-22,2026-04-22,0,Open,NIC-CUST0021-S1
SO-26331,1,A-20090,Machined Housing 1.250,5,EA,1279.58,6397.9,821.3000000000001,Price List B,2026-04-07,2026-04-08,0,Backordered,NIC-CUST0020-S1
SO-26331,2,A-20030,Shaft Coupling M8,2,EA,258.92,517.84,176.98,Price List B,2026-04-09,2026-04-16,0,Open,NIC-CUST0020-S1
SO-26331,3,A-20036,Gearbox Sub-Assembly M10,5,EA,3917.71,19588.55,2945.65,Price List B,2026-04-10,2026-04-10,0,Open,NIC-CUST0020-S1
SO-26331,4,A-20073,Machined Housing 1.500,3,EA,778.31,2334.93,496.53000000000003,Price List B,2026-04-06,2026-04-06,0,Open,NIC-CUST0020-S1
SO-26332,1,A-20065,Machined Housing M6,3,EA,929.19,2787.57,798.0,Price List D,2025-10-04,2025-10-07,3,Shipped,NIC-CUST0009-S1
SO-26333,1,A-20097,Machined Housing #80,5,EA,417.11,2085.55,246.81,Price List A,2025-05-13,2025-05-13,5,Shipped,NIC-CUST0033-S1
SO-26334,1,A-20090,Machined Housing 1.250,3,EA,1279.58,3838.74,821.3000000000001,Price List B,2025-06-28,2025-06-28,3,Shipped,NIC-CUST0035-S1
SO-26334,2,A-20038,Gearbox Sub-Assembly #80,1,EA,2979.97,2979.97,1997.97,Price List B,2025-06-23,2025-06-23,1,Shipped,NIC-CUST0035-S1
SO-26334,3,A-20043,Gearbox Sub-Assembly 1.000,1,EA,2197.16,2197.16,1336.88,Price List B,2025-06-24,2025-06-25,1,Shipped,NIC-CUST0035-S1
SO-26335,1,A-20073,Machined Housing 1.500,3,EA,778.31,2334.93,496.53000000000003,Price List B,2025-05-31,2025-06-07,3,Shipped,NIC-CUST0020-S1
SO-26335,2,A-20065,Machined Housing M6,3,EA,1076.5,3229.5,798.0,Price List B,2025-06-12,2025-06-19,3,Shipped,NIC-CUST0020-S1
SO-26335,3,A-20061,Shaft Coupling 2.000,1,EA,251.79,251.79,175.52,Price List B,2025-06-12,2025-06-15,1,Shipped,NIC-CUST0020-S1
SO-26335,4,A-20076,Gearbox Sub-Assembly 1.375,1,EA,1000.63,1000.63,721.1800000000001,NIC-CPA010,2025-05-31,2025-05-31,1,Shipped,NIC-CUST0020-S1
SO-26335,5,A-20087,Machined Housing M12,5,EA,588.52,2942.6,333.06,Price List B,2025-06-09,2025-06-16,5,Shipped,NIC-CUST0020-S1
SO-26336,1,A-20114,Shaft Coupling 3/8-16,1,EA,420.75,420.75,244.69,Price List B,2026-03-16,2026-03-16,1,Shipped,NIC-CUST0038-S1
SO-26336,2,A-20058,Shaft Coupling size 6,5,EA,409.0,2045.0,254.75,Price List B,2026-03-06,2026-03-07,5,Shipped,NIC-CUST0038-S1
SO-26337,1,A-20034,Shaft Coupling M10,5,EA,140.27,701.35,111.33,Price List C,2026-01-15,2026-01-15,5,Shipped,NIC-CUST0017-S1
SO-26337,2,A-20073,Machined Housing 1.500,1,EA,737.34,737.34,496.53000000000003,Price List C,2026-02-04,2026-02-07,1,Shipped,NIC-CUST0017-S1
SO-26337,3,A-20058,Shaft Coupling size 6,2,EA,387.48,774.96,254.75,Price List C,2026-01-30,2026-01-31,2,Shipped,NIC-CUST0017-S1
SO-26338,1,A-20110,Gearbox Sub-Assembly 2.000,5,EA,4055.26,20276.3,2979.18,Price List D,2025-08-12,2025-08-13,5,Shipped,NIC-CUST0037-S1
SO-26338,2,A-20038,Gearbox Sub-Assembly #80,1,EA,2572.18,2572.18,1997.97,Price List D,2025-08-12,2025-08-19,1,Shipped,NIC-CUST0037-S1
SO-26338,3,A-20030,Shaft Coupling M8,2,EA,223.49,446.98,176.98,Price List D,2025-08-22,2025-08-25,2,Shipped,NIC-CUST0037-S1
SO-26338,4,A-20087,Machined Housing M12,3,EA,507.98,1523.94,333.06,Price List D,2025-08-29,2025-08-30,3,Shipped,NIC-CUST0037-S1
SO-26338,5,A-20033,Shaft Coupling 2.000,5,EA,439.23,2196.15,328.62,Price List D,2025-08-27,2025-08-27,5,Shipped,NIC-CUST0037-S1
SO-26339,1,A-20034,Shaft Coupling M10,2,EA,148.07,296.14,111.33,Price List B,2026-03-29,2026-04-05,0,Open,NIC-CUST0029-S1
SO-26339,2,A-20101,Gearbox Sub-Assembly 5/8-11,1,EA,3417.55,3417.55,2382.4,Price List B,2026-04-07,2026-04-14,0,Open,NIC-CUST0029-S1
SO-26339,3,A-20036,Gearbox Sub-Assembly M10,1,EA,3917.71,3917.71,2945.65,Price List B,2026-04-02,2026-04-09,0,Open,NIC-CUST0029-S1
SO-26340,1,A-20065,Machined Housing M6,1,EA,929.19,929.19,798.0,Price List D,2025-09-07,2025-09-07,1,Shipped,NIC-CUST0003-S1
SO-26340,2,A-20110,Gearbox Sub-Assembly 2.000,5,EA,4055.26,20276.3,2979.18,Price List D,2025-09-05,2025-09-05,5,Shipped,NIC-CUST0003-S1
SO-26341,1,A-20039,Shaft Coupling 1.000,3,EA,617.57,1852.71,415.87,Price List C,2025-05-28,2025-05-31,3,Shipped,NIC-CUST0024-S1
SO-26341,2,A-20038,Gearbox Sub-Assembly #80,5,EA,2823.13,14115.65,1997.97,Price List C,2025-06-05,2025-06-05,5,Shipped,NIC-CUST0024-S1
SO-26342,1,A-20097,Machined Housing #80,5,EA,342.03,1710.15,246.81,Price List D,2025-06-09,2025-06-12,5,Shipped,NIC-CUST0008-S1
SO-26342,2,A-20053,Machined Housing #50,5,EA,764.38,3821.9,695.65,Price List D,2025-06-20,2025-06-21,5,Shipped,NIC-CUST0008-S1
SO-26343,1,A-20033,Shaft Coupling 2.000,1,EA,508.87,508.87,328.62,Price List B,2025-11-30,2025-11-30,1,Shipped,NIC-CUST0035-S1
SO-26344,1,A-20078,Machined Housing 3/8-16,1,EA,1275.6,1275.6,704.75,Price List A,2025-11-06,2025-11-06,1,Shipped,NIC-CUST0006-S1
SO-26344,2,A-20114,Shaft Coupling 3/8-16,1,EA,442.89,442.89,244.69,Price List A,2025-11-27,2025-11-30,1,Shipped,NIC-CUST0006-S1
SO-26344,3,A-20087,Machined Housing M12,5,EA,619.49,3097.45,333.06,Price List A,2025-11-30,2025-11-30,5,Shipped,NIC-CUST0006-S1
SO-26344,4,A-20039,Shaft Coupling 1.000,2,EA,686.19,1372.38,415.87,Price List A,2025-11-12,2025-11-12,2,Shipped,NIC-CUST0006-S1
SO-26345,1,A-20002,Gearbox Sub-Assembly 3/8-16,5,EA,2440.01,12200.05,1931.15,Price List B,2025-12-30,2025-12-30,5,Shipped,NIC-CUST0035-S1
SO-26345,2,A-20076,Gearbox Sub-Assembly 1.375,5,EA,1267.47,6337.35,721.1800000000001,Price List B,2025-12-29,2025-12-29,5,Shipped,NIC-CUST0035-S1
SO-26345,3,A-20065,Machined Housing M6,1,EA,1076.5,1076.5,798.0,Price List B,2026-01-01,2026-01-02,1,Shipped,NIC-CUST0035-S1
SO-26345,4,A-20114,Shaft Coupling 3/8-16,5,EA,420.75,2103.75,244.69,Price List B,2026-01-07,2026-01-07,5,Shipped,NIC-CUST0035-S1
SO-26345,5,A-20076,Gearbox Sub-Assembly 1.375,2,EA,1267.47,2534.94,721.1800000000001,Price List B,2025-12-25,2025-12-25,2,Shipped,NIC-CUST0035-S1
SO-26346,1,A-20090,Machined Housing 1.250,3,EA,1103.14,3309.42,821.3000000000001,Manual override,2026-03-20,2026-03-20,3,Shipped,NIC-CUST0024-S1
SO-26346,2,A-20043,Gearbox Sub-Assembly 1.000,2,EA,2081.52,4163.04,1336.88,Price List C,2026-03-30,2026-04-02,0,Open,NIC-CUST0024-S1
SO-26346,3,A-20003,Gearbox Sub-Assembly 2.000,3,EA,3021.66,9064.98,2450.66,Price List C,2026-03-28,2026-04-04,0,Open,NIC-CUST0024-S1
SO-26346,4,A-20039,Shaft Coupling 1.000,5,EA,617.57,3087.85,415.87,Price List C,2026-03-19,2026-03-19,5,Shipped,NIC-CUST0024-S1
SO-26346,5,A-20058,Shaft Coupling size 6,1,EA,371.98,371.98,254.75,Manual override,2026-03-12,2026-03-12,1,Shipped,NIC-CUST0024-S1
SO-26347,1,A-20020,Shaft Coupling 5/8-11,1,EA,588.91,588.91,316.62,Price List A,2026-04-09,2026-04-09,0,Open,NIC-CUST0021-S1
SO-26347,2,A-20082,Machined Housing #60,5,EA,1384.17,6920.85,841.44,Manual override,2026-04-15,2026-04-15,0,Open,NIC-CUST0021-S1
SO-26348,1,A-20061,Shaft Coupling 2.000,1,EA,238.54,238.54,175.52,Price List C,2025-10-10,2025-10-17,1,Shipped,NIC-CUST0031-S1
SO-26349,1,A-20002,Gearbox Sub-Assembly 3/8-16,2,EA,2440.01,4880.02,1931.15,Price List B,2026-03-04,2026-03-05,2,Shipped,NIC-CUST0026-S1
SO-26349,2,A-20002,Gearbox Sub-Assembly 3/8-16,1,EA,2440.01,2440.01,1931.15,Price List B,2026-03-17,2026-03-17,1,Shipped,NIC-CUST0026-S1
SO-26349,3,A-20110,Gearbox Sub-Assembly 2.000,5,EA,4698.17,23490.85,2979.18,Price List B,2026-02-25,2026-02-25,5,Shipped,NIC-CUST0026-S1
SO-26350,1,A-20090,Machined Housing 1.250,2,EA,1212.24,2424.48,821.3000000000001,Price List C,2026-02-17,2026-02-17,2,Shipped,NIC-CUST0025-S1
SO-26351,1,A-20076,Gearbox Sub-Assembly 1.375,1,EA,1200.76,1200.76,721.1800000000001,Price List C,2025-11-08,2025-11-08,1,Shipped,NIC-CUST0017-S1
SO-26351,2,A-20013,Shaft Coupling 5/8-11,3,EA,207.29,621.87,162.20000000000002,Price List C,2025-10-31,2025-10-31,3,Shipped,NIC-CUST0017-S1
SO-26351,3,A-20073,Machined Housing 1.500,3,EA,737.34,2212.02,496.53000000000003,Price List C,2025-11-02,2025-11-03,3,Shipped,NIC-CUST0017-S1
SO-26352,1,A-20053,Machined Housing #50,2,EA,932.17,1864.34,695.65,Price List A,2026-03-06,2026-03-13,2,Shipped,NIC-CUST0022-S1
SO-26353,1,A-20022,Machined Housing 1.500,1,EA,214.07,214.07,155.41,Price List B,2025-05-28,2025-06-04,1,Shipped,NIC-CUST0026-S1
SO-26353,2,A-20093,Gearbox Sub-Assembly M12,1,EA,3372.79,3372.79,2017.22,Price List B,2025-05-29,2025-06-01,1,Shipped,NIC-CUST0026-S1
SO-26353,3,A-20034,Shaft Coupling M10,1,EA,148.07,148.07,111.33,Price List B,2025-05-29,2025-06-05,1,Shipped,NIC-CUST0026-S1
SO-26353,4,A-20101,Gearbox Sub-Assembly 5/8-11,3,EA,3144.15,9432.45,2382.4,Manual override,2025-05-24,2025-05-24,0,Open,NIC-CUST0026-S1
SO-26353,5,A-20039,Shaft Coupling 1.000,1,EA,651.88,651.88,415.87,Price List B,2025-05-15,2025-05-18,1,Shipped,NIC-CUST0026-S1
SO-26354,1,A-20107,Gearbox Sub-Assembly M12,5,EA,3711.05,18555.25,2631.9500000000003,Price List A,2025-10-03,2025-10-03,5,Shipped,NIC-CUST0012-S1
SO-26354,2,A-20077,Machined Housing 1.250,1,EA,1296.27,1296.27,869.98,Price List A,2025-10-03,2025-10-03,0,Open,NIC-CUST0012-S1
SO-26354,3,A-20092,Gearbox Sub-Assembly 2.000,1,EA,2586.3,2586.3,1915.78,Price List A,2025-10-16,2025-10-16,1,Shipped,NIC-CUST0012-S1
SO-26354,4,A-20065,Machined Housing M6,2,EA,1133.16,2266.32,798.0,Price List A,2025-10-21,2025-10-21,2,Shipped,NIC-CUST0012-S1
SO-26354,5,A-20003,Gearbox Sub-Assembly 2.000,3,EA,3357.4,10072.2,2450.66,Price List A,2025-10-06,2025-10-07,3,Shipped,NIC-CUST0012-S1
SO-26355,1,A-20065,Machined Housing M6,1,EA,1076.5,1076.5,798.0,Price List B,2025-04-18,2025-04-21,1,Shipped,NIC-CUST0035-S1
SO-26355,2,A-20072,Machined Housing 1.250,3,EA,512.35,1537.05,402.48,Price List B,2025-05-01,2025-05-01,3,Shipped,NIC-CUST0035-S1
SO-26356,1,A-20022,Machined Housing 1.500,1,EA,214.07,214.07,155.41,Price List B,2025-10-13,2025-10-16,1,Shipped,NIC-CUST0010-S1
SO-26356,2,A-20013,Shaft Coupling 5/8-11,1,EA,218.8,218.8,162.20000000000002,Price List B,2025-10-07,2025-10-08,1,Shipped,NIC-CUST0010-S1
SO-26356,3,A-20036,Gearbox Sub-Assembly M10,1,EA,3917.71,3917.71,2945.65,Price List B,2025-09-30,2025-09-30,1,Shipped,NIC-CUST0010-S1
SO-26356,4,A-20031,Shaft Coupling M10,1,EA,223.99,223.99,128.84,Price List B,2025-10-11,2025-10-11,1,Shipped,NIC-CUST0010-S1
SO-26356,5,A-20040,Machined Housing #60,3,EA,298.58,895.74,210.93,Price List B,2025-10-08,2025-10-08,3,Shipped,NIC-CUST0010-S1
SO-26357,1,A-20082,Machined Housing #60,1,EA,1325.27,1325.27,841.44,Price List C,2026-03-21,2026-03-21,1,Shipped,NIC-CUST0034-S1
SO-26357,2,A-20020,Shaft Coupling 5/8-11,1,EA,530.02,530.02,316.62,Price List C,2026-04-08,2026-04-08,0,Open,NIC-CUST0034-S1
SO-26358,1,A-20038,Gearbox Sub-Assembly #80,1,EA,2979.97,2979.97,1997.97,Price List B,2025-10-13,2025-10-13,1,Shipped,NIC-CUST0029-S1
SO-26358,2,A-20082,Machined Housing #60,5,EA,1398.89,6994.45,841.44,Price List B,2025-09-21,2025-09-21,5,Shipped,NIC-CUST0029-S1
SO-26358,3,A-20038,Gearbox Sub-Assembly #80,1,EA,2979.97,2979.97,1997.97,Price List B,2025-09-25,2025-09-26,0,Backordered,NIC-CUST0029-S1
SO-26359,1,A-20093,Gearbox Sub-Assembly M12,3,EA,2503.68,7511.04,2017.22,Manual override,2025-04-18,2025-04-21,3,Shipped,NIC-CUST0040-S1
SO-26359,2,A-20053,Machined Housing #50,3,EA,671.16,2013.48,695.65,NIC-CPA020,2025-04-13,2025-04-13,3,Shipped,NIC-CUST0040-S1
SO-26360,1,A-20003,Gearbox Sub-Assembly 2.000,3,EA,3021.66,9064.98,2450.66,Price List C,2026-04-01,2026-04-01,0,Open,NIC-CUST0024-S1
SO-26360,2,A-20033,Shaft Coupling 2.000,3,EA,482.08,1446.24,328.62,Price List C,2026-04-06,2026-04-07,0,Open,NIC-CUST0024-S1
SO-26360,3,A-20087,Machined Housing M12,3,EA,557.54,1672.62,333.06,Price List C,2026-03-21,2026-03-21,3,Shipped,NIC-CUST0024-S1
SO-26361,1,A-20077,Machined Housing 1.250,1,EA,1062.94,1062.94,869.98,Price List D,2025-05-18,2025-05-21,1,Shipped,NIC-CUST0019-S1
SO-26361,2,A-20002,Gearbox Sub-Assembly 3/8-16,1,EA,2106.11,2106.11,1931.15,Price List D,2025-06-07,2025-06-07,1,Shipped,NIC-CUST0019-S1
SO-26361,3,A-20038,Gearbox Sub-Assembly #80,5,EA,2572.18,12860.9,1997.97,Price List D,2025-06-03,2025-06-03,5,Shipped,NIC-CUST0019-S1
SO-26361,4,A-20043,Gearbox Sub-Assembly 1.000,2,EA,1896.5,3793.0,1336.88,Price List D,2025-05-22,2025-05-23,2,Shipped,NIC-CUST0019-S1
SO-26362,1,A-20107,Gearbox Sub-Assembly M12,3,EA,3339.95,10019.85,2631.9500000000003,Price List C,2025-05-05,2025-05-06,3,Shipped,NIC-CUST0017-S1
SO-26362,2,A-20038,Gearbox Sub-Assembly #80,2,EA,2823.13,5646.26,1997.97,Price List C,2025-05-06,2025-05-06,2,Shipped,NIC-CUST0017-S1
SO-26362,3,A-20036,Gearbox Sub-Assembly M10,5,EA,3711.52,18557.6,2945.65,Price List C,2025-04-21,2025-04-24,5,Shipped,NIC-CUST0017-S1
SO-26362,4,A-20038,Gearbox Sub-Assembly #80,3,EA,2512.59,7537.77,1997.97,Manual override,2025-04-13,2025-04-20,3,Shipped,NIC-CUST0017-S1
SO-26363,1,A-20090,Machined Housing 1.250,1,EA,1104.48,1104.48,821.3000000000001,Price List D,2025-10-22,2025-10-25,1,Shipped,NIC-CUST0015-S1
SO-26363,2,A-20110,Gearbox Sub-Assembly 2.000,2,EA,4055.26,8110.52,2979.18,Price List D,2025-10-11,2025-10-11,2,Shipped,NIC-CUST0015-S1
SO-26363,3,A-20061,Shaft Coupling 2.000,1,EA,217.33,217.33,175.52,Price List D,2025-10-25,2025-10-25,1,Shipped,NIC-CUST0015-S1
SO-26363,4,A-20034,Shaft Coupling M10,5,EA,111.19,555.95,111.33,Manual override,2025-10-25,2025-11-01,5,Shipped,NIC-CUST0015-S1
SO-26363,5,A-20002,Gearbox Sub-Assembly 3/8-16,2,EA,2106.11,4212.22,1931.15,Price List D,2025-10-14,2025-10-14,0,Open,NIC-CUST0015-S1
SO-26364,1,A-20043,Gearbox Sub-Assembly 1.000,1,EA,1896.5,1896.5,1336.88,Price List D,2026-02-07,2026-02-07,0,Open,NIC-CUST0003-S1
SO-26365,1,A-20036,Gearbox Sub-Assembly M10,1,EA,3381.61,3381.61,2945.65,Price List D,2025-11-18,2025-11-18,1,Shipped,NIC-CUST0011-S1
SO-26366,1,A-20107,Gearbox Sub-Assembly M12,5,EA,3339.95,16699.75,2631.9500000000003,Price List C,2026-03-10,2026-03-10,0,Open,NIC-CUST0018-S1
SO-26367,1,A-20034,Shaft Coupling M10,1,EA,155.86,155.86,111.33,Price List A,2025-09-28,2025-09-29,1,Shipped,NIC-CUST0021-S1
SO-26368,1,A-20063,Gearbox Sub-Assembly 5/8-11,1,EA,1891.18,1891.18,1372.91,Price List B,2025-05-12,2025-05-13,1,Shipped,NIC-CUST0020-S1
SO-26368,2,A-20061,Shaft Coupling 2.000,1,EA,251.79,251.79,175.52,Price List B,2025-05-04,2025-05-04,1,Shipped,NIC-CUST0020-S1
SO-26368,3,A-20101,Gearbox Sub-Assembly 5/8-11,1,EA,3417.55,3417.55,2382.4,Price List B,2025-05-25,2025-05-25,1,Shipped,NIC-CUST0020-S1
SO-26369,1,A-20114,Shaft Coupling 3/8-16,5,EA,442.89,2214.45,244.69,Price List A,2026-01-15,2026-01-15,5,Shipped,NIC-CUST0022-S1
SO-26369,2,A-20078,Machined Housing 3/8-16,2,EA,1275.6,2551.2,704.75,Price List A,2026-01-25,2026-01-26,2,Shipped,NIC-CUST0022-S1
SO-26369,3,A-20097,Machined Housing #80,2,EA,417.11,834.22,246.81,Price List A,2026-01-15,2026-01-22,2,Shipped,NIC-CUST0022-S1
SO-26370,1,A-20072,Machined Housing 1.250,3,EA,442.24,1326.72,402.48,Price List D,2026-04-16,2026-04-17,0,Open,NIC-CUST0015-S1
SO-26371,1,A-20013,Shaft Coupling 5/8-11,3,EA,218.8,656.4,162.20000000000002,Price List B,2025-07-18,2025-07-18,0,Open,NIC-CUST0005-S1
SO-26371,2,A-20058,Shaft Coupling size 6,1,EA,409.0,409.0,254.75,Price List B,2025-07-02,2025-07-05,1,Shipped,NIC-CUST0005-S1
SO-26371,3,A-20002,Gearbox Sub-Assembly 3/8-16,2,EA,2440.01,4880.02,1931.15,Price List B,2025-07-04,2025-07-04,2,Shipped,NIC-CUST0005-S1
SO-26372,1,A-20073,Machined Housing 1.500,1,EA,671.8,671.8,496.53000000000003,Price List D,2026-04-19,2026-04-20,0,Open,NIC-CUST0036-S1
SO-26372,2,A-20107,Gearbox Sub-Assembly M12,2,EA,3043.06,6086.12,2631.9500000000003,Price List D,2026-04-04,2026-04-04,0,Open,NIC-CUST0036-S1
SO-26372,3,A-20077,Machined Housing 1.250,3,EA,1020.42,3061.26,869.98,Manual override,2026-04-06,2026-04-09,0,Open,NIC-CUST0036-S1
SO-26372,4,A-20107,Gearbox Sub-Assembly M12,5,EA,3043.06,15215.3,2631.9500000000003,Price List D,2026-04-15,2026-04-15,0,Backordered,NIC-CUST0036-S1
