Journal Id,Posting Date,Period,Account Number,Account Name,Debit,Credit,Memo,Source Module,Reference
JE-001987,2025-10-23,2025-10,4100,Freight Revenue,0,2305.71,Freight billed,AR,INV-60418
JE-001988,2025-10-23,2025-10 ,5000,COGS - Materials,9608.81,0,COGS,AR,INV-60418
JE-001989,2025-10-23,2025-10,1230,Inventory - Purchased for Resale,0,9608.81,Inventory relief,AR,INV-60418
JE-003376,10/23/2025,2025-10,2050,GR/IR Clearing (Received Not Invoiced),17778.8,0,Supplier inv 2082537,AP,2082537
JE-003377,2025-10-23,2025-10,2000,Accounts Payable,0,17778.8,Supplier inv 2082537,AP,2082537
JE-003683,2025-10-23,2025-10,2050,GR/IR Clearing (Received Not Invoiced),11932.8,0,Supplier inv SI9776651,AP,SI9776651
JE-003684,2025-10-23,2025-10,5300,Freight In,177.71,0,Freight in,AP,SI9776651
JE-003685,2025-10-23,2025-10,2000,Accounts Payable,0,12110.51,Supplier inv SI9776651,AP,SI9776651
JE-004276,2025-10-23,2025-10,1230,Inventory - Purchased for Resale,417622.5,0,PO receipt PO-31264,INV,RCV-40255
JE-004277,2025-10-23,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,417622.5,PO receipt PO-31264,INV,RCV-40255
JE-000292,2025-10-24,2025-10,1100,Accounts Receivable,3262.45,0,Invoice INV-60062,AR,INV-60062
JE-000293,2025-10-24,2025-10,4010,Product Sales - Distributed,0,1796.08,Invoice INV-60062,AR,INV-60062
JE-000294,2025-10-24,2025-10,4100,Freight Revenue,0,1466.37,Freight billed,AR,INV-60062
JE-000295,2025-10-24,2025-10,5000,COGS - Materials,1078.26,0,COGS,AR,INV-60062
JE-000296,2025-10-24,2025-10,1230,Inventory - Purchased for Resale,0,1078.26,Inventory relief,AR,INV-60062
JE-000724,2025-10-24,2025-10,1100,Accounts Receivable,229.17,0,Invoice INV-60153,AR,INV-60153
JE-000725,2025-10-24,2025-10,4010,Product Sales - Distributed,0,229.17,Invoice INV-60153,AR,INV-60153 
JE-000726,"Oct 24, 2025",2025-10,5000,COGS - Materials,140.68,0,COGS,AR ,INV-60153
JE-000727,2025-10-24,2025-10,1230,Inventory - Purchased for Resale,0,140.68,Inventory relief,AR,INV-60153
JE-002836,2025-10-24,2025-10,1000,Operating Cash,202.88,0,Customer payment,AR,KBD-CR00262
JE-002837,2025-10-24,2025-10,1100,Accounts Receivable,0,202.88,Customer payment,AR,KBD-CR00262
JE-002316,2025-10-25,2025-10,1000,Operating Cash,12346.24,0,Customer payment,AR,KBD-CR00002
JE-002317,2025-10-25,2025-10,1100,Accounts Receivable,0,12346.24,Customer payment,AR,KBD-CR00002
JE-003446,2025-10-25,2025-10,2050,GR/IR Clearing (Received Not Invoiced),274756.25,0,Supplier inv 98953038,AP,98953038
JE-003447,"Oct 25, 2025",2025-10,2000,Accounts Payable,0,274756.25,Supplier inv 98953038,AP,98953038
JE-003648,2025-10-25,2025-10,2050,GR/IR Clearing (Received Not Invoiced),2230.74,0,Supplier inv 91364630,AP,91364630
JE-003649,10/25/2025,2025-10,2000 ,Accounts Payable,0,2230.74,Supplier inv 91364630,AP,91364630
JE-004334,"Oct 25, 2025",2025-10,1230,Inventory - Purchased for Resale,53710.57,0,PO receipt PO-31295,INV,RCV-40284
JE-004335,2025-10-25,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,53710.57,PO receipt PO-31295,INV,RCV-40284
JE-000059,2025-10-26,2025-10,1100,Accounts Receivable,587.7,0,Invoice INV-60013,AR,INV-60013
JE-000060,2025-10-26,2025-10,4010,Product Sales - Distributed,0,547.97,Invoice INV-60013,AR,INV-60013
JE-000061,2025-10-26,2025-10,2100,Accrued Expenses,0,39.73,Sales tax payable,AR,INV-60013
JE-000062,2025-10-26,2025-10,5000,COGS - Materials,422.8,0,COGS,AR,INV-60013
JE-000063,2025-10-26,2025-10,1230,Inventory - Purchased for Resale,0,422.8,Inventory relief,AR,INV-60013
JE-001231,2025-10-26,2025-10,1100,Accounts Receivable,22895.34,0,Invoice INV-60260,AR,INV-60260
JE-001232,2025-10-26,2025-10,4010,Product Sales - Distributed ,0,22895.34,Invoice INV-60260,AR,INV-60260
JE-001233,2025-10-26,2025-10,5000,COGS - Materials,17338.25,0,COGS,AR,INV-60260
JE-001234,2025-10-26,2025-10,1230,Inventory - Purchased for Resale,0,17338.25,Inventory relief,AR,INV-60260
JE-002966,2025-10-26,2025-10,1000,Operating Cash,36225.32,0,Customer payment,AR,KBD-CR00327
JE-002967,2025-10-26,2025-10,1100,Accounts Receivable,0,36225.32,Customer payment,AR,KBD-CR00327
JE-003798,2025-10-26,2025-10,1230,Inventory - Purchased for Resale,26483.41,0,PO receipt PO-31016,INV,RCV-40016
JE-003799,2025-10-26,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,26483.41,PO receipt PO-31016,INV,RCV-40016
JE-000985,27-Oct-2025,2025-10,1100,Accounts Receivable,5421.31,0,Invoice INV-60208,AR,INV-60208
JE-000986,2025-10-27,2025-10,4010,Product Sales - Distributed,0,2237.0,Invoice INV-60208,AR,INV-60208
JE-000987,10/27/25,2025-10,4100,Freight Revenue,0,3184.31,Freight billed,AR,INV-60208
JE-000988,27-Oct-2025,2025-10,5000,COGS - Materials,1377.0,0,COGS,AR,INV-60208
JE-000989,10/27/2025,2025-10,1230,Inventory - Purchased for Resale,0,1377.0,Inventory relief,AR,INV-60208
JE-001794,2025-10-27,2025-10,1100,Accounts Receivable,1091.66,0,Invoice INV-60377,AR,INV-60377
JE-001795 ,10/27/25,2025-10,4010,Product Sales - Distributed,0,1091.66,Invoice INV-60377,AR,INV-60377
JE-001796,2025-10-27,2025-10,5000,COGS - Materials,739.37,0,COGS,AR,INV-60377
JE-001797,2025-10-27,2025-10,1230,Inventory - Purchased for Resale,0,739.37,Inventory relief ,AR,INV-60377
JE-001812,2025-10-27,2025-10,1100,Accounts Receivable,4545.64,0,Invoice INV-60381,AR,INV-60381
JE-001813,2025-10-27,2025-10,4010 ,Product Sales - Distributed,0,4285.22,Invoice INV-60381,AR,INV-60381
JE-001814,2025-10-27,2025-10,4100,Freight Revenue,0,260.42,Freight billed,AR,INV-60381
JE-001815,2025-10-27,2025-10,5000,COGS - Materials,3367.96,0,COGS,AR ,INV-60381
JE-001816,2025-10-27,2025-10,1230,Inventory - Purchased for Resale,0,3367.96,Inventory relief,AR,INV-60381
JE-002758,2025-10-27,2025-10,1000,Operating Cash,4920.6,0,Customer payment,AR,KBD-CR00223
JE-002759,2025-10-27,2025-10,1100,Accounts Receivable,0,4920.6,Customer payment,AR,KBD-CR00223
JE-003080,2025-10-27,2025-10,1000,Operating Cash,249.88,0,Customer payment ,AR,KBD-CR00384
JE-003081,2025-10-27,2025-10,1100,Accounts Receivable,0,249.88,Customer payment,AR,KBD-CR00384
JE-003129,2025-10-27,2025-10,2050,GR/IR Clearing (Received Not Invoiced),9204.6,0,Supplier inv 3623313,AP,3623313
JE-003130,2025-10-27,2025-10,2000,Accounts Payable,0,9204.6,Supplier inv 3623313,AP,3623313
JE-003686,2025-10-27,2025-10,2050,GR/IR Clearing (Received Not Invoiced),414838.5,0,Supplier inv INV824052,AP,INV824052
JE-003687,2025-10-27,2025-10,2000,Accounts Payable,0,414838.5,Supplier inv INV824052,AP,INV824052
JE-001141,2025-10-28,2025-10,1100,Accounts Receivable,11849.5,0,Invoice INV-60241,AR,INV-60241
JE-001142,2025-10-28,2025-10,4010,Product Sales - Distributed,0,11849.5,Invoice INV-60241,AR,INV-60241
JE-001143,2025-10-28,2025-10,5000,COGS - Materials,7661.7,0,COGS,AR,INV-60241
JE-001144,10/28/2025,2025-10,1230,Inventory - Purchased for Resale,0,7661.7,Inventory relief,AR,INV-60241
JE-002242,"Oct 28, 2025",2025-10,1100,Accounts Receivable,40163.71,0,Invoice INV-60473,AR,INV-60473
JE-002243,2025-10-28,2025-10,4010,Product Sales - Distributed,0,40163.71,Invoice INV-60473,AR,INV-60473 
JE-002244,2025-10-28,2025-10,5000,COGS - Materials,27329.5,0,COGS,AR,INV-60473
JE-002245,2025-10-28,2025-10,1230,Inventory - Purchased for Resale,0,27329.5,Inventory relief,AR,INV-60473
JE-002762,2025-10-28,2025-10,1000,Operating Cash,34200.53,0,Customer payment,AR,KBD-CR00225
JE-002763,2025-10-28,2025-10,1100,Accounts Receivable,0,34200.53,Customer payment,AR,KBD-CR00225
JE-004106,2025-10-28,2025-10,1230,Inventory - Purchased for Resale,679.8,0,PO receipt PO-31173 ,INV,RCV-40170
JE-004107,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,679.8,PO receipt PO-31173,INV,RCV-40170
JE-004310,2025-10-28,2025-10,1230,Inventory - Purchased for Resale,130279.31,0,PO receipt PO-31282,INV,RCV-40272
JE-004311,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,130279.31,PO receipt PO-31282,INV,RCV-40272
JE-000273,2025-10-29,2025-10,1100,Accounts Receivable,10760.57,0,Invoice INV-60058,AR,INV-60058
JE-000274,2025-10-29,2025-10,4010 ,Product Sales - Distributed,0,10661.36,Invoice INV-60058,AR,INV-60058
JE-000275,2025-10-29,2025-10,4100,Freight Revenue,0,99.21,Freight billed ,AR,INV-60058
JE-000276,"Oct 29, 2025",2025-10,5000,COGS - Materials,7304.3,0,COGS,AR,INV-60058
JE-000277,2025-10-29,2025-10,1230,Inventory - Purchased for Resale,0,7304.3,Inventory relief,AR,INV-60058
JE-000345,2025-10-29,2025-10,1100,Accounts Receivable,34199.41,0,Invoice INV-60073,AR,INV-60073
JE-000346,2025-10-29,2025-10,4010,Product Sales - Distributed,0,31887.56,Invoice INV-60073,AR,INV-60073
JE-000347,2025-10-29,2025-10,2100,Accrued Expenses,0,2311.85,Sales tax payable,AR,INV-60073
JE-000348,2025-10-29,2025-10,5000,COGS - Materials,26580.46,0,COGS,AR,INV-60073 
JE-000349,2025-10-29,2025-10,1230,Inventory - Purchased for Resale,0,26580.46,Inventory relief,AR,INV-60073
JE-000621,2025-10-29,2025-10,1100,Accounts Receivable,48967.05,0,Invoice INV-60132,AR,INV-60132
JE-000622,"Oct 29, 2025",2025-10,4010,Product Sales - Distributed,0,41647.45,Invoice INV-60132,AR,INV-60132
JE-000623,2025-10-29,2025-10,4100,Freight Revenue,0,7319.6,Freight billed,AR,INV-60132
JE-000624,2025-10-29,2025-10,5000,COGS - Materials,25776.75,0,COGS,AR,INV-60132
JE-000625,2025-10-29,2025-10,1230,Inventory - Purchased for Resale,0,25776.75,Inventory relief,AR,INV-60132
JE-000901,2025-10-29,2025-10,1100,Accounts Receivable,19006.26,0,Invoice INV-60190,AR,INV-60190
JE-000902,2025-10-29,2025-10,4010,Product Sales - Distributed,0,17721.45,Invoice INV-60190,AR,INV-60190
JE-000903,10/29/2025,2025-10,2100,Accrued Expenses ,0,1284.81,Sales tax payable,AR,INV-60190
JE-000904,2025-10-29,2025-10,5000,COGS - Materials,13110.5,0,COGS,AR,INV-60190
JE-000905,2025-10-29,2025-10,1230,Inventory - Purchased for Resale,0,13110.5,Inventory relief,AR,INV-60190
JE-001832,2025-10-29,2025-10,1100,Accounts Receivable,3206.48,0,Invoice INV-60385,AR,INV-60385
JE-001833,2025-10-29,2025-10,4010,Product Sales - Distributed,0,3206.48,Invoice INV-60385,AR,INV-60385
JE-001834,29-Oct-2025,2025-10,5000,COGS - Materials,2265.26,0,COGS,AR,INV-60385
JE-001835,2025-10-29,2025-10,1230,Inventory - Purchased for Resale,0,2265.26,Inventory relief,AR,INV-60385
JE-002190,2025-10-29,2025-10,1100,Accounts Receivable,23523.61,0,Invoice INV-60462,AR,INV-60462
JE-002191,2025-10-29,2025-10,4010,Product Sales - Distributed,0,23254.99,Invoice INV-60462,AR,INV-60462
JE-002192 ,29-Oct-2025,2025-10,4100,Freight Revenue,0,268.62,Freight billed,AR,INV-60462
JE-002193,2025-10-29,2025-10,5000,COGS - Materials,15077.37,0,COGS,AR,INV-60462
JE-002194,2025-10-29,2025-10,1230,Inventory - Purchased for Resale ,0,15077.37,Inventory relief,AR,INV-60462
JE-002440,2025-10-29,2025-10,1000,Operating Cash,10941.05,0,Customer payment,AR,KBD-CR00064
JE-002441,2025-10-29,2025-10,1100,Accounts Receivable,0,10941.05,Customer payment,AR,KBD-CR00064
JE-002772,10/29/2025,2025-10,1000,Operating Cash,12372.74,0,Customer payment,AR,KBD-CR00230
JE-002773,2025-10-29,2025-10 ,1100,Accounts Receivable,0,12372.74,Customer payment,AR,KBD-CR00230
JE-003072,2025-10-29,2025-10,1000,Operating Cash,11619.67,0,Customer payment,AR,KBD-CR00380
JE-003073,2025-10-29,2025-10,1100,Accounts Receivable ,0,11619.67,Customer payment,AR,KBD-CR00380
JE-003754,"Oct 29, 2025",2025-10,2050,GR/IR Clearing (Received Not Invoiced),53710.57,0,Supplier inv INV565538 ,AP,INV565538
JE-003755,2025-10-29,2025-10,2000,Accounts Payable,0,53710.57,Supplier inv INV565538,AP,INV565538
JE-001169,2025-10-30,2025-10,1100,Accounts Receivable,9182.35,0,Invoice INV-60247,AR,INV-60247
JE-001170,2025-10-30,2025-10 ,4010,Product Sales - Distributed,0,9102.66,Invoice INV-60247,AR,INV-60247
JE-001171,2025-10-30,2025-10,4100,Freight Revenue,0,79.69,Freight billed,AR,INV-60247
JE-001172,2025-10-30 ,2025-10,5000,COGS - Materials,5807.12,0,COGS,AR,INV-60247
JE-001173,2025-10-30,2025-10,1230,Inventory - Purchased for Resale ,0,5807.12,Inventory relief,AR,INV-60247
JE-001790,2025-10-30,2025-10,1100,Accounts Receivable,3637.39,0,Invoice INV-60376,AR,INV-60376
JE-001791,2025-10-30,2025-10,4010,Product Sales - Distributed,0,3637.39,Invoice INV-60376,AR,INV-60376
JE-001792,2025-10-30,2025-10,5000,COGS - Materials,2394.66,0,COGS,AR,INV-60376
JE-001793,2025-10-30,2025-10,1230,Inventory - Purchased for Resale,0,2394.66,Inventory relief,AR,INV-60376
JE-002368,2025-10-30,2025-10,1000,Operating Cash,1028.09,0,Customer payment,AR,KBD-CR00028
JE-002369,2025-10-30,2025-10,1100,Accounts Receivable,0,1028.09,Customer payment,AR,KBD-CR00028
JE-003030,10/30/25,2025-10,1000,Operating Cash,1150.38,0,Customer payment,AR,KBD-CR00359
JE-003031,2025-10-30,2025-10,1100,Accounts Receivable,0,1150.38,Customer payment,AR,KBD-CR00359
JE-003494,2025-10-30,2025-10,2050,GR/IR Clearing (Received Not Invoiced),679.8,0,Supplier inv 8398455,AP,8398455
JE-003495,2025-10-30,2025-10,5300,Freight In,82.02,0,Freight in,AP,8398455
JE-003496,2025-10-30,2025-10,2000,Accounts Payable,0,761.82,Supplier inv 8398455,AP,8398455
JE-003725,2025-10-30,2025-10,2050,GR/IR Clearing (Received Not Invoiced),130835.78,0,Supplier inv SI4235034,AP,SI4235034
JE-003726,30-Oct-2025,2025-10,5300,Freight In,117.38,0,Freight in,AP,SI4235034
JE-003727,2025-10-30,2025-10,2000,Accounts Payable,0,130953.16,Supplier inv SI4235034,AP,SI4235034
JE-004242,2025-10-30,2025-10,1230,Inventory - Purchased for Resale,8728.0,0,PO receipt PO-31246,INV,RCV-40238
JE-004243,10/30/2025,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,8728.0,PO receipt PO-31246,INV,RCV-40238
JE-001226,2025-10-31,2025-10,1100,Accounts Receivable,32891.07,0,Invoice INV-60259,AR,INV-60259
JE-001227,2025-10-31,2025-10,4010,Product Sales - Distributed,0,30667.66,Invoice INV-60259,AR,INV-60259
JE-001228,2025-10-31,2025-10,2100,Accrued Expenses,0,2223.41,Sales tax payable,AR,INV-60259
JE-001229,2025-10-31,2025-10,5000,COGS - Materials,18757.29,0,COGS,AR,INV-60259
JE-001230,2025-10-31,2025-10,1230,Inventory - Purchased for Resale,0,18757.29,Inventory relief,AR,INV-60259
JE-002962,31-Oct-2025,2025-10,1000,Operating Cash,15233.84,0,Customer payment,AR,KBD-CR00325
JE-002963,2025-10-31,2025-10,1100,Accounts Receivable,0,15233.84,Customer payment,AR,KBD-CR00325
JE-003645,2025-10-31,2025-10,2050,GR/IR Clearing (Received Not Invoiced),8728.0,0,Supplier inv INV4176752,AP,INV4176752
JE-003646,2025-10-31,2025-10,5300,Freight In,60.63,0,Freight in,AP,INV4176752
JE-003647,2025-10-31,2025-10,2000,Accounts Payable,0,8788.63,Supplier inv INV4176752,AP,INV4176752
JE-004064,2025-10-31,2025-10,1230,Inventory - Purchased for Resale,48186.81,0,PO receipt PO-31151,INV,RCV-40149
JE-004065,2025-10-31,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,48186.81,PO receipt PO-31151,INV,RCV-40149
JE-004372,2025-10-31,2025-10,6700,Office & Supplies,4000.87,0,GRAINGER,AP,KBD-AP00014
JE-004373,10/31/25,2025-10,2000,Accounts Payable,0,4000.87,GRAINGER,AP,KBD-AP00014
JE-004388,2025-10-31,2025-10,6700,Office & Supplies,1553.85,0,Cintas Corp #472,AP,KBD-AP00022
JE-004389,2025-10-31,2025-10,2000,Accounts Payable,0,1553.85,Cintas Corp #472,AP,KBD-AP00022
JE-004424,2025-10-31,2025-10,5300,Freight In,134.17,0,FEDEX,AP,KBD-AP00040
JE-004425,2025-10-31,2025-10,2000,Accounts Payable,0,134.17,FEDEX,AP,KBD-AP00040
JE-004448,2025-10-31,2025-10,6300,Rent,14200,0,Allentown Industrial Park LLC,AP,KBD-AP00052
JE-004449,2025-10-31,2025-10,2000,Accounts Payable,0,14200,Allentown Industrial Park LLC,AP,KBD-AP00052
JE-004472,2025-10-31,2025-10,6400,Software Subscriptions,9000.0,0,NetSuite,AP,SW-NETSUI
JE-004473,2025-10-31,2025-10,2000,Accounts Payable,0,9000.0,NetSuite,AP,SW-NETSUI
JE-004496,2025-10-31,2025-10,6400,Software Subscriptions,1725.0,0,Autodesk Inventor,AP,SW-AUTODE
JE-004497 ,2025-10-31,2025-10 ,2000,Accounts Payable,0,1725.0,Autodesk Inventor,AP,SW-AUTODE
JE-004520,2025-10-31,2025-10,6400,Software Subscriptions,400.0,0,uniPoint QMS,AP,SW-UNIPOI
JE-004521,2025-10-31,2025-10,2000,Accounts Payable,0,400.0,uniPoint QMS,AP,SW-UNIPOI
JE-004544,2025-10-31,2025-10,6400,Software Subscriptions,787.5,0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-004545,2025-10-31 ,2025-10,2000,Accounts Payable,0,787.5,Microsoft 365 Business Standard,AP,SW-MICROS
JE-004568,2025-10-31,2025-10,6400,Software Subscriptions,1980.0,0,Paycom,AP,SW-PAYCOM
JE-004569,2025-10-31,2025-10,2000,Accounts Payable,0,1980.0,Paycom,AP,SW-PAYCOM
JE-004592,2025-10-31,2025-10,6400,Software Subscriptions,1200.0,0,ShipStation,AP,SW-SHIPST
JE-004593,2025-10-31,2025-10,2000,Accounts Payable,0,1200.0,ShipStation,AP,SW-SHIPST
JE-004616,2025-10-31,2025-10,6400,Software Subscriptions,720.0,0,HubSpot Sales Hub,AP,SW-HUBSPO
JE-004617,2025-10-31,2025-10,2000,Accounts Payable,0,720.0,HubSpot Sales Hub,AP,SW-HUBSPO
JE-004640 ,2025-10-31,2025-10,6400,Software Subscriptions,567.0,0,Expensify,AP,SW-EXPENS
JE-004641,2025-10-31,2025-10,2000,Accounts Payable,0,567.0,Expensify,AP,SW-EXPENS
JE-004664,2025-10-31,2025-10,6400,Software Subscriptions,880.0,0,Dropbox Business,AP,SW-DROPBO
JE-004665,2025-10-31,2025-10,2000,Accounts Payable,0,880.0,Dropbox Business,AP,SW-DROPBO
JE-004688,2025-10-31,2025-10,6400,Software Subscriptions,630.0,0,Zoom Workplace,AP,SW-ZOOMW
JE-004689,2025-10-31,2025-10,2000,Accounts Payable,0,630.0,Zoom Workplace,AP,SW-ZOOMW
JE-004712,2025-10-31,2025-10 ,6400,Software Subscriptions,392.0,0,8x8 Work,AP,SW-8X8WO
JE-004713,2025-10-31,2025-10,2000,Accounts Payable,0,392.0,8x8 Work,AP,SW-8X8WO
JE-004736,"Oct 31, 2025",2025-10,6000,Salaries & Wages,346107.16,0,Monthly payroll,PR,PR-202510
JE-004737,2025-10-31,2025-10,2300,Payroll Liabilities,0,346107.16,Monthly payroll,PR ,PR-202510
JE-002426,2025-11-01,2025-11,1000,Operating Cash,5852.76,0,Customer payment,AR,KBD-CR00057
JE-002427,2025-11-01,2025-11,1100,Accounts Receivable,0,5852.76,Customer payment,AR,KBD-CR00057
JE-002464,2025-11-01,2025-11,1000,Operating Cash,321.8,0,Customer payment,AR,KBD-CR00076
JE-002465,2025-11-01,2025-11,1100,Accounts Receivable,0,321.8,Customer payment,AR,KBD-CR00076 
JE-000417,2025-11-02 ,2025-11 ,1100,Accounts Receivable,32111.26,0,Invoice INV-60088,AR,INV-60088
JE-000418,2025-11-02,2025-11,4010,Product Sales - Distributed,0,32111.26,Invoice INV-60088,AR,INV-60088
JE-000419,2025-11-02,2025-11,5000,COGS - Materials,24478.37,0,COGS,AR,INV-60088
JE-000420,2025-11-02,2025-11,1230,Inventory - Purchased for Resale,0,24478.37,Inventory relief,AR,INV-60088
JE-001604,2025-11-02,2025-11,1100,Accounts Receivable,22797.71,0,Invoice INV-60337,AR,INV-60337
JE-001605,2025-11-02,2025-11,4010,Product Sales - Distributed,0,22515.66,Invoice INV-60337,AR,INV-60337
JE-001606,2025-11-02,2025-11,4100,Freight Revenue,0,282.05,Freight billed,AR,INV-60337
JE-001607,2025-11-02,2025-11,5000,COGS - Materials,15536.98,0,COGS,AR,INV-60337
JE-001608,"Nov 02, 2025",2025-11,1230,Inventory - Purchased for Resale,0,15536.98,Inventory relief,AR,INV-60337
JE-002256,2025-11-02,2025-11,1100,Accounts Receivable,11788.41,0,Invoice INV-60476,AR,INV-60476
JE-002257,2025-11-02,2025-11,4010,Product Sales - Distributed,0,11788.41,Invoice INV-60476,AR,INV-60476
JE-002258,2025-11-02,2025-11,5000,COGS - Materials,9356.25,0,COGS,AR,INV-60476
JE-002259,11/02/2025,2025-11,1230,Inventory - Purchased for Resale,0,9356.25,Inventory relief,AR,INV-60476
JE-002982,2025-11-02,2025-11,1000,Operating Cash,21691.14,0,Customer payment,AR,KBD-CR00335
JE-002983,2025-11-02,2025-11,1100,Accounts Receivable,0,21691.14,Customer payment,AR ,KBD-CR00335
JE-003146,2025-11-02,2025-11,2050,GR/IR Clearing (Received Not Invoiced),26483.41,0,Supplier inv INV3820000,AP,INV3820000
JE-003147,2025-11-02,2025-11,2000,Accounts Payable,0,26483.41,Supplier inv INV3820000,AP,INV3820000
JE-000642,2025-11-03,2025-11,1100,Accounts Receivable,6868.88,0,Invoice INV-60136,AR,INV-60136
JE-000643,2025-11-03,2025-11,4010,Product Sales - Distributed,0,6572.96,Invoice INV-60136,AR,INV-60136
JE-000644,2025-11-03,2025-11,4100,Freight Revenue,0,295.92,Freight billed,AR,INV-60136
JE-000645,2025-11-03,2025-11,5000,COGS - Materials,4043.42,0,COGS,AR,INV-60136
JE-000646,2025-11-03,2025-11,1230,Inventory - Purchased for Resale,0,4043.42,Inventory relief,AR,INV-60136
JE-001682,2025-11-03,2025-11,1100,Accounts Receivable,99.19,0,Invoice INV-60353,AR,INV-60353
JE-001683,2025-11-03,2025-11,4010,Product Sales - Distributed,0,99.19,Invoice INV-60353,AR,INV-60353
JE-001684,2025-11-03,2025-11,5000,COGS - Materials,74.58,0,COGS,AR,INV-60353
JE-001685,2025-11-03,2025-11,1230,Inventory - Purchased for Resale,0,74.58,Inventory relief,AR,INV-60353
JE-002932,2025-11-04,2025-11,1000,Operating Cash,10197.02,0,Customer payment,AR,KBD-CR00310
JE-002933,11/04/2025,2025-11,1100,Accounts Receivable,0,10197.02,Customer payment,AR,KBD-CR00310
