journal_id,posting_date,period,account_number,account_name,debit,credit,memo,source_module,reference
JE-001838,2025-10-28,2025-10,1100,Accounts Receivable,0,25311.85,Customer payment,AR,NIC-CR00001
JE-002183,2025-10-28,2025-10,1000,Operating Cash,3387.29,0,Customer payment,AR,NIC-CR00174
JE-002184,2025-10-28,2025-10,1100,Accounts Receivable,0,3387.29,Customer payment,AR,NIC-CR00174
JE-002327,2025-10-28,2025-10,1000,Operating Cash,1729.9,0,Customer payment,AR,NIC-CR00246
JE-002328,2025-10-28,2025-10,1100,Accounts Receivable,0,1729.9,Customer payment,AR,NIC-CR00246
JE-002577,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),1372.0,0,Supplier inv 3547981,AP,3547981
JE-002578,2025-10-28,2025-10,5300,Freight In,99.67,0,Freight in,AP,3547981
JE-002579,2025-10-28,2025-10,2000,Accounts Payable,0,1471.67,Supplier inv 3547981,AP,3547981
JE-002788,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),6616.1,0,Supplier inv 94962123,AP,94962123
JE-002789,2025-10-28,2025-10,2000,Accounts Payable,0,6616.1,Supplier inv 94962123,AP,94962123
JE-002923,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),8992.68,0,Supplier inv 4617623,AP,4617623
JE-002924,2025-10-28,2025-10,2000,Accounts Payable,0,8992.68,Supplier inv 4617623,AP,4617623
JE-003124,2025-10-28,2025-10,1200,Inventory - Raw Materials,1372.0,0,PO receipt PO-31035,INV,RCV-40035
JE-003125,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,1372.0,PO receipt PO-31035,INV,RCV-40035
JE-003172,2025-10-28,2025-10,1200,Inventory - Raw Materials,2417.94,0,PO receipt PO-31060,INV,RCV-40059
JE-003173,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,2417.94,PO receipt PO-31060,INV,RCV-40059
JE-003362,2025-10-28,2025-10,1200,Inventory - Raw Materials,20973.6,0,PO receipt PO-31163,INV,RCV-40154
JE-003363,2025-10-28,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,20973.6,PO receipt PO-31163,INV,RCV-40154
JE-001771,2025-10-29,2025-10,1100,Accounts Receivable,2463.43,0,Invoice INV-60378,AR,INV-60378
JE-001772,2025-10-29,2025-10,4000,Product Sales - Manufactured,0,2463.43,Invoice INV-60378,AR,INV-60378
JE-001773,2025-10-29,2025-10,5000,COGS - Materials,1815.3,0,COGS,AR,INV-60378
JE-001774,2025-10-29,2025-10,1220,Inventory - Finished Goods,0,1815.3,Inventory relief,AR,INV-60378
JE-002549,2025-10-29,2025-10,2050,GR/IR Clearing (Received Not Invoiced),626.08,0,Supplier inv 6301400,AP,6301400
JE-002550,2025-10-29,2025-10,5300,Freight In,8.16,0,Freight in,AP,6301400
JE-002551,2025-10-29,2025-10,2000,Accounts Payable,0,634.24,Supplier inv 6301400,AP,6301400
JE-002901,2025-10-29,2025-10,2050,GR/IR Clearing (Received Not Invoiced),3375.2,0,Supplier inv 7110649,AP,7110649
JE-002902,2025-10-29,2025-10,5300,Freight In,28.51,0,Freight in,AP,7110649
JE-002903,2025-10-29,2025-10,2000,Accounts Payable,0,3403.71,Supplier inv 7110649,AP,7110649
JE-001654,2025-10-30,2025-10,1100,Accounts Receivable,2586.3,0,Invoice INV-60354,AR,INV-60354
JE-001655,2025-10-30,2025-10,4000,Product Sales - Manufactured,0,2586.3,Invoice INV-60354,AR,INV-60354
JE-001656,2025-10-30,2025-10,5000,COGS - Materials,1915.78,0,COGS,AR,INV-60354
JE-001657,2025-10-30,2025-10,1220,Inventory - Finished Goods,0,1915.78,Inventory relief,AR,INV-60354
JE-002299,2025-10-30,2025-10,1000,Operating Cash,3651.63,0,Customer payment,AR,NIC-CR00232
JE-002300,2025-10-30,2025-10,1100,Accounts Receivable,0,3651.63,Customer payment,AR,NIC-CR00232
JE-002497,2025-10-30,2025-10,1000,Operating Cash,3122.18,0,Customer payment,AR,NIC-CR00331
JE-002498,2025-10-30,2025-10,1100,Accounts Receivable,0,3122.18,Customer payment,AR,NIC-CR00331
JE-000410,2025-10-31,2025-10,1100,Accounts Receivable,22613.08,0,Invoice INV-60089,AR,INV-60089
JE-000411,2025-10-31,2025-10,4000,Product Sales - Manufactured,0,21084.46,Invoice INV-60089,AR,INV-60089
JE-000412,2025-10-31,2025-10,2100,Accrued Expenses,0,1528.62,Sales tax payable,AR,INV-60089
JE-000413,2025-10-31,2025-10,5000,COGS - Materials,14218.42,0,COGS,AR,INV-60089
JE-000414,2025-10-31,2025-10,1220,Inventory - Finished Goods,0,14218.42,Inventory relief,AR,INV-60089
JE-001757,2025-10-31,2025-10,1100,Accounts Receivable,23967.61,0,Invoice INV-60375,AR,INV-60375
JE-001758,2025-10-31,2025-10,4000,Product Sales - Manufactured,0,23967.61,Invoice INV-60375,AR,INV-60375
JE-001759,2025-10-31,2025-10,5000,COGS - Materials,19505.14,0,COGS,AR,INV-60375
JE-001760,2025-10-31,2025-10,1220,Inventory - Finished Goods,0,19505.14,Inventory relief,AR,INV-60375
JE-002846,2025-10-31,2025-10,2050,GR/IR Clearing (Received Not Invoiced),21285.51,0,Supplier inv INV1646354,AP,INV1646354
JE-002847,2025-10-31,2025-10,2000,Accounts Payable,0,21285.51,Supplier inv INV1646354,AP,INV1646354
JE-003312,2025-10-31,2025-10,1200,Inventory - Raw Materials,3324.34,0,PO receipt PO-31137,INV,RCV-40129
JE-003313,2025-10-31,2025-10,2050,GR/IR Clearing (Received Not Invoiced),0,3324.34,PO receipt PO-31137,INV,RCV-40129
JE-003562,2025-10-31,2025-10,6700,Office & Supplies,3512.69,0,Iron Mountain Inc.,AP,NIC-AP00007
JE-003563,2025-10-31,2025-10,2000,Accounts Payable,0,3512.69,Iron Mountain Inc.,AP,NIC-AP00007
JE-003578,2025-10-31,2025-10,6700,Office & Supplies,1982.05,0,"W.W. Grainger, Inc.",AP,NIC-AP00015
JE-003579,2025-10-31,2025-10,2000,Accounts Payable,0,1982.05,"W.W. Grainger, Inc.",AP,NIC-AP00015
JE-003602,2025-10-31,2025-10,6700,Office & Supplies,1950.08,0,Cintas Corporation,AP,NIC-AP00027
JE-003603,2025-10-31,2025-10,2000,Accounts Payable,0,1950.08,Cintas Corporation,AP,NIC-AP00027
JE-003620,2025-10-31,2025-10,6300,Rent,2727.98,0,Waste Management of Illinois,AP,NIC-AP00036
JE-003621,2025-10-31,2025-10,2000,Accounts Payable,0,2727.98,Waste Management of Illinois,AP,NIC-AP00036
JE-003638,2025-10-31,2025-10,5300,Freight In,101.95,0,UPS,AP,NIC-AP00045
JE-003639,2025-10-31,2025-10,2000,Accounts Payable,0,101.95,UPS,AP,NIC-AP00045
JE-003672,2025-10-31,2025-10,6700,Office & Supplies,3948.97,0,Sunbelt Rentals,AP,NIC-AP00062
JE-003673,2025-10-31,2025-10,2000,Accounts Payable,0,3948.97,Sunbelt Rentals,AP,NIC-AP00062
JE-003694,2025-10-31,2025-10,6300,Rent,38500,0,Rockford Industrial Park LLC,AP,NIC-AP00073
JE-003695,2025-10-31,2025-10,2000,Accounts Payable,0,38500,Rockford Industrial Park LLC,AP,NIC-AP00073
JE-003718,2025-10-31,2025-10,6400,Software Subscriptions,15750.0,0,Epicor Kinetic,AP,SW-EPICOR
JE-003719,2025-10-31,2025-10,2000,Accounts Payable,0,15750.0,Epicor Kinetic,AP,SW-EPICOR
JE-003742,2025-10-31,2025-10,6400,Software Subscriptions,1079.17,0,SolidWorks Standard,AP,SW-SOLIDW
JE-003743,2025-10-31,2025-10,2000,Accounts Payable,0,1079.17,SolidWorks Standard,AP,SW-SOLIDW
JE-003766,2025-10-31,2025-10,6400,Software Subscriptions,1000.0,0,MasterControl,AP,SW-MASTER
JE-003767,2025-10-31,2025-10,2000,Accounts Payable,0,1000.0,MasterControl,AP,SW-MASTER
JE-003790,2025-10-31,2025-10,6400,Software Subscriptions,1775.0,0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003791,2025-10-31,2025-10,2000,Accounts Payable,0,1775.0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003814,2025-10-31,2025-10,6400,Software Subscriptions,4920.0,0,ADP Workforce Now,AP,SW-ADPWO
JE-003815,2025-10-31,2025-10,2000,Accounts Payable,0,4920.0,ADP Workforce Now,AP,SW-ADPWO
JE-003838,2025-10-31,2025-10,6400,Software Subscriptions,900.0,0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003839,2025-10-31,2025-10,2000,Accounts Payable,0,900.0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003862,2025-10-31,2025-10,6400,Software Subscriptions,700.0,0,Bill.com,AP,SW-BILL.C
JE-003863,2025-10-31,2025-10,2000,Accounts Payable,0,700.0,Bill.com,AP,SW-BILL.C
JE-003886,2025-10-31,2025-10,6400,Software Subscriptions,3150.0,0,Box Business,AP,SW-BOXBU
JE-003887,2025-10-31,2025-10,2000,Accounts Payable,0,3150.0,Box Business,AP,SW-BOXBU
JE-003910,2025-10-31,2025-10,6400,Software Subscriptions,1440.0,0,Zoom Workplace,AP,SW-ZOOMW
JE-003911,2025-10-31,2025-10,2000,Accounts Payable,0,1440.0,Zoom Workplace,AP,SW-ZOOMW
JE-003934,2025-10-31,2025-10,6400,Software Subscriptions,1020.0,0,RingCentral MVP,AP,SW-RINGCE
JE-003935,2025-10-31,2025-10,2000,Accounts Payable,0,1020.0,RingCentral MVP,AP,SW-RINGCE
JE-003958,2025-10-31,2025-10,6400,Software Subscriptions,355.0,0,KnowBe4,AP,SW-KNOWBE
JE-003959,2025-10-31,2025-10,2000,Accounts Payable,0,355.0,KnowBe4,AP,SW-KNOWBE
JE-003982,2025-10-31,2025-10,6000,Salaries & Wages,652554.14,0,Monthly payroll,PR,PR-202510
JE-003983,2025-10-31,2025-10,2300,Payroll Liabilities,0,652554.14,Monthly payroll,PR,PR-202510
JE-001002,2025-11-01,2025-11,1100,Accounts Receivable,5449.84,0,Invoice INV-60216,AR,INV-60216
JE-001003,2025-11-01,2025-11,4000,Product Sales - Manufactured,0,5119.23,Invoice INV-60216,AR,INV-60216
JE-001004,2025-11-01,2025-11,4100,Freight Revenue,0,330.61,Freight billed,AR,INV-60216
JE-001005,2025-11-01,2025-11,5000,COGS - Materials,4137.18,0,COGS,AR,INV-60216
JE-001006,2025-11-01,2025-11,1220,Inventory - Finished Goods,0,4137.18,Inventory relief,AR,INV-60216
JE-001396,2025-11-01,2025-11,1100,Accounts Receivable,13508.48,0,Invoice INV-60298,AR,INV-60298
JE-001397,2025-11-01,2025-11,4000,Product Sales - Manufactured,0,13508.48,Invoice INV-60298,AR,INV-60298
JE-001398,2025-11-01,2025-11,5000,COGS - Materials,11316.99,0,COGS,AR,INV-60298
JE-001399,2025-11-01,2025-11,1220,Inventory - Finished Goods,0,11316.99,Inventory relief,AR,INV-60298
JE-001584,2025-11-01,2025-11,1100,Accounts Receivable,10341.37,0,Invoice INV-60339,AR,INV-60339
JE-001585,2025-11-01,2025-11,4000,Product Sales - Manufactured,0,9988.28,Invoice INV-60339,AR,INV-60339
JE-001586,2025-11-01,2025-11,4100,Freight Revenue,0,353.09,Freight billed,AR,INV-60339
JE-001587,2025-11-01,2025-11,5000,COGS - Materials,7511.83,0,COGS,AR,INV-60339
JE-001588,2025-11-01,2025-11,1220,Inventory - Finished Goods,0,7511.83,Inventory relief,AR,INV-60339
JE-002085,2025-11-01,2025-11,1000,Operating Cash,5919.58,0,Customer payment,AR,NIC-CR00125
JE-002086,2025-11-01,2025-11,1100,Accounts Receivable,0,5919.58,Customer payment,AR,NIC-CR00125
JE-002831,2025-11-01,2025-11,2050,GR/IR Clearing (Received Not Invoiced),2576.75,0,Supplier inv 97118396,AP,97118396
JE-002832,2025-11-01,2025-11,2000,Accounts Payable,0,2576.75,Supplier inv 97118396,AP,97118396
JE-003492,2025-11-01,2025-11,1200,Inventory - Raw Materials,4686.5,0,PO receipt PO-31231,INV,RCV-40219
JE-003493,2025-11-01,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,4686.5,PO receipt PO-31231,INV,RCV-40219
JE-000992,2025-11-02,2025-11,1100,Accounts Receivable,17363.55,0,Invoice INV-60214,AR,INV-60214
JE-000993,2025-11-02,2025-11,4000,Product Sales - Manufactured,0,17148.31,Invoice INV-60214,AR,INV-60214
JE-000994,2025-11-02,2025-11,4100,Freight Revenue,0,215.24,Freight billed,AR,INV-60214
JE-000995,2025-11-02,2025-11,5000,COGS - Materials,10546.54,0,COGS,AR,INV-60214
JE-000996,2025-11-02,2025-11,1220,Inventory - Finished Goods,0,10546.54,Inventory relief,AR,INV-60214
JE-001893,2025-11-02,2025-11,1000,Operating Cash,4471.32,0,Customer payment,AR,NIC-CR00029
JE-001894,2025-11-02,2025-11,1100,Accounts Receivable,0,4471.32,Customer payment,AR,NIC-CR00029
JE-000496,2025-11-03,2025-11,1100,Accounts Receivable,2197.16,0,Invoice INV-60107,AR,INV-60107
JE-000497,2025-11-03,2025-11,4000,Product Sales - Manufactured,0,2197.16,Invoice INV-60107,AR,INV-60107
JE-000498,2025-11-03,2025-11,5000,COGS - Materials,1336.88,0,COGS,AR,INV-60107
JE-000499,2025-11-03,2025-11,1220,Inventory - Finished Goods,0,1336.88,Inventory relief,AR,INV-60107
JE-000564,2025-11-04,2025-11,1100,Accounts Receivable,3835.57,0,Invoice INV-60121,AR,INV-60121
JE-000565,2025-11-04,2025-11,4000,Product Sales - Manufactured,0,3589.8,Invoice INV-60121,AR,INV-60121
JE-000566,2025-11-04,2025-11,4100,Freight Revenue,0,245.77,Freight billed,AR,INV-60121
JE-000567,2025-11-04,2025-11,5000,COGS - Materials,2076.72,0,COGS,AR,INV-60121
JE-000568,2025-11-04,2025-11,1220,Inventory - Finished Goods,0,2076.72,Inventory relief,AR,INV-60121
JE-001621,2025-11-04,2025-11,1100,Accounts Receivable,13290.1,0,Invoice INV-60347,AR,INV-60347
JE-001622,2025-11-04,2025-11,4000,Product Sales - Manufactured,0,12391.7,Invoice INV-60347,AR,INV-60347
JE-001623,2025-11-04,2025-11,2100,Accrued Expenses,0,898.4,Sales tax payable,AR,INV-60347
JE-001624,2025-11-04,2025-11,5000,COGS - Materials,9264.72,0,COGS,AR,INV-60347
JE-001625,2025-11-04,2025-11,1220,Inventory - Finished Goods,0,9264.72,Inventory relief,AR,INV-60347
JE-002071,2025-11-04,2025-11,1000,Operating Cash,9134.6,0,Customer payment,AR,NIC-CR00118
JE-002072,2025-11-04,2025-11,1100,Accounts Receivable,0,9134.6,Customer payment,AR,NIC-CR00118
JE-002634,2025-11-04,2025-11,2050,GR/IR Clearing (Received Not Invoiced),2394.0,0,Supplier inv SI449685,AP,SI449685
JE-002635,2025-11-04,2025-11,2000,Accounts Payable,0,2394.0,Supplier inv SI449685,AP,SI449685
JE-002993,2025-11-04,2025-11,2050,GR/IR Clearing (Received Not Invoiced),4686.5,0,Supplier inv 8268442,AP,8268442
JE-002994,2025-11-04,2025-11,2000,Accounts Payable,0,4686.5,Supplier inv 8268442,AP,8268442
JE-002311,2025-11-05,2025-11,1000,Operating Cash,12855.31,0,Customer payment,AR,NIC-CR00238
JE-002312,2025-11-05,2025-11,1100,Accounts Receivable,0,12855.31,Customer payment,AR,NIC-CR00238
JE-001196,2025-11-06,2025-11,1100,Accounts Receivable,622.18,0,Invoice INV-60257,AR,INV-60257
JE-001197,2025-11-06,2025-11,4000,Product Sales - Manufactured,0,505.05,Invoice INV-60257,AR,INV-60257
JE-001198,2025-11-06,2025-11,4100,Freight Revenue,0,117.13,Freight billed,AR,INV-60257
JE-001199,2025-11-06,2025-11,5000,COGS - Materials,369.01,0,COGS,AR,INV-60257
JE-001200,2025-11-06,2025-11,1220,Inventory - Finished Goods,0,369.01,Inventory relief,AR,INV-60257
JE-003274,2025-11-06,2025-11,1200,Inventory - Raw Materials,927.08,0,PO receipt PO-31118,INV,RCV-40110
JE-003275,2025-11-06,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,927.08,PO receipt PO-31118,INV,RCV-40110
JE-001227,2025-11-07,2025-11,1100,Accounts Receivable,1571.45,0,Invoice INV-60263,AR,INV-60263
JE-001228,2025-11-07,2025-11,4000,Product Sales - Manufactured,0,1571.45,Invoice INV-60263,AR,INV-60263
JE-001229,2025-11-07,2025-11,5000,COGS - Materials,1054.65,0,COGS,AR,INV-60263
JE-001230,2025-11-07,2025-11,1220,Inventory - Finished Goods,0,1054.65,Inventory relief,AR,INV-60263
JE-001929,2025-11-07,2025-11,1000,Operating Cash,16458.48,0,Customer payment,AR,NIC-CR00047
JE-001930,2025-11-07,2025-11,1100,Accounts Receivable,0,16458.48,Customer payment,AR,NIC-CR00047
JE-002337,2025-11-07,2025-11,1000,Operating Cash,9847.13,0,Customer payment,AR,NIC-CR00251
JE-002338,2025-11-07,2025-11,1100,Accounts Receivable,0,9847.13,Customer payment,AR,NIC-CR00251
JE-002383,2025-11-07,2025-11,1000,Operating Cash,27015.55,0,Customer payment,AR,NIC-CR00274
JE-002384,2025-11-07,2025-11,1100,Accounts Receivable,0,27015.55,Customer payment,AR,NIC-CR00274
JE-002790,2025-11-07,2025-11,2050,GR/IR Clearing (Received Not Invoiced),3324.34,0,Supplier inv INV8915439,AP,INV8915439
JE-002791,2025-11-07,2025-11,5300,Freight In,27.93,0,Freight in,AP,INV8915439
JE-002792,2025-11-07,2025-11,2000,Accounts Payable,0,3352.27,Supplier inv INV8915439,AP,INV8915439
JE-000908,2025-11-08,2025-11,1100,Accounts Receivable,447.35,0,Invoice INV-60196,AR,INV-60196
JE-000909,2025-11-08,2025-11,4000,Product Sales - Manufactured,0,417.11,Invoice INV-60196,AR,INV-60196
JE-000910,2025-11-08,2025-11,2100,Accrued Expenses,0,30.24,Sales tax payable,AR,INV-60196
JE-000911,2025-11-08,2025-11,5000,COGS - Materials,246.81,0,COGS,AR,INV-60196
JE-000912,2025-11-08,2025-11,1220,Inventory - Finished Goods,0,246.81,Inventory relief,AR,INV-60196
JE-001529,2025-11-08,2025-11,1100,Accounts Receivable,4034.65,0,Invoice INV-60327,AR,INV-60327
JE-001530,2025-11-08,2025-11,4000,Product Sales - Manufactured,0,4034.65,Invoice INV-60327,AR,INV-60327
JE-001531,2025-11-08,2025-11,5000,COGS - Materials,2697.37,0,COGS,AR,INV-60327
JE-001532,2025-11-08,2025-11,1220,Inventory - Finished Goods,0,2697.37,Inventory relief,AR,INV-60327
JE-003442,2025-11-08,2025-11,1200,Inventory - Raw Materials,2052.5,0,PO receipt PO-31204,INV,RCV-40194
JE-003443,2025-11-08,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,2052.5,PO receipt PO-31204,INV,RCV-40194
JE-000187,2025-11-09,2025-11,1100,Accounts Receivable,11913.68,0,Invoice INV-60041,AR,INV-60041
JE-000188,2025-11-09,2025-11,4000,Product Sales - Manufactured,0,10945.76,Invoice INV-60041,AR,INV-60041
JE-000189,2025-11-09,2025-11,4100,Freight Revenue,0,174.35,Freight billed,AR,INV-60041
JE-000190,2025-11-09,2025-11,2100,Accrued Expenses,0,793.57,Sales tax payable,AR,INV-60041
JE-000191,2025-11-09,2025-11,5000,COGS - Materials,7895.22,0,COGS,AR,INV-60041
JE-000192,2025-11-09,2025-11,1220,Inventory - Finished Goods,0,7895.22,Inventory relief,AR,INV-60041
JE-001790,2025-11-09,2025-11,1100,Accounts Receivable,20529.81,0,Invoice INV-60382,AR,INV-60382
JE-001791,2025-11-09,2025-11,4000,Product Sales - Manufactured,0,19142.01,Invoice INV-60382,AR,INV-60382
JE-001792,2025-11-09,2025-11,2100,Accrued Expenses,0,1387.8,Sales tax payable,AR,INV-60382
JE-001793,2025-11-09,2025-11,5000,COGS - Materials,16611.05,0,COGS,AR,INV-60382
JE-001794,2025-11-09,2025-11,1220,Inventory - Finished Goods,0,16611.05,Inventory relief,AR,INV-60382
JE-002155,2025-11-09,2025-11,1000,Operating Cash,11590.34,0,Customer payment,AR,NIC-CR00160
JE-002156,2025-11-09,2025-11,1100,Accounts Receivable,0,11590.34,Customer payment,AR,NIC-CR00160
JE-003084,2025-11-09,2025-11,1200,Inventory - Raw Materials,1150.0,0,PO receipt PO-31015,INV,RCV-40015
JE-003085,2025-11-09,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,1150.0,PO receipt PO-31015,INV,RCV-40015
JE-001781,2025-11-10,2025-11,1100,Accounts Receivable,18769.32,0,Invoice INV-60380,AR,INV-60380
JE-001782,2025-11-10,2025-11,4000,Product Sales - Manufactured,0,18467.28,Invoice INV-60380,AR,INV-60380
JE-001783,2025-11-10,2025-11,4100,Freight Revenue,0,302.04,Freight billed,AR,INV-60380
JE-001784,2025-11-10,2025-11,5000,COGS - Materials,12217.0,0,COGS,AR,INV-60380
JE-001785,2025-11-10,2025-11,1220,Inventory - Finished Goods,0,12217.0,Inventory relief,AR,INV-60380
JE-002749,2025-11-10,2025-11,2050,GR/IR Clearing (Received Not Invoiced),927.08,0,Supplier inv INV3552367,AP,INV3552367
JE-002750,2025-11-10,2025-11,2000,Accounts Payable,0,927.08,Supplier inv INV3552367,AP,INV3552367
JE-002938,2025-11-11,2025-11,2050,GR/IR Clearing (Received Not Invoiced),2052.5,0,Supplier inv 8107540,AP,8107540
JE-002939,2025-11-11,2025-11,5300,Freight In,83.37,0,Freight in,AP,8107540
JE-002940,2025-11-11,2025-11,2000,Accounts Payable,0,2135.87,Supplier inv 8107540,AP,8107540
JE-000774,2025-11-12,2025-11,1100,Accounts Receivable,11879.38,0,Invoice INV-60166,AR,INV-60166
JE-000775,2025-11-12,2025-11,4000,Product Sales - Manufactured,0,11879.38,Invoice INV-60166,AR,INV-60166
JE-000776,2025-11-12,2025-11,5000,COGS - Materials,8663.5,0,COGS,AR,INV-60166
JE-000777,2025-11-12,2025-11,1220,Inventory - Finished Goods,0,8663.5,Inventory relief,AR,INV-60166
JE-002009,2025-11-12,2025-11,1000,Operating Cash,11421.92,0,Customer payment,AR,NIC-CR00087
JE-002010,2025-11-12,2025-11,1100,Accounts Receivable,0,11421.92,Customer payment,AR,NIC-CR00087
JE-003334,2025-11-12,2025-11,1200,Inventory - Raw Materials,3309.6,0,PO receipt PO-31149,INV,RCV-40140
JE-003335,2025-11-12,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,3309.6,PO receipt PO-31149,INV,RCV-40140
JE-003372,2025-11-12,2025-11,1200,Inventory - Raw Materials,575.0,0,PO receipt PO-31168,INV,RCV-40159
JE-003373,2025-11-12,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,575.0,PO receipt PO-31168,INV,RCV-40159
JE-003420,2025-11-12,2025-11,1200,Inventory - Raw Materials,320378.14,0,PO receipt PO-31192,INV,RCV-40183
JE-003421,2025-11-12,2025-11,2050,GR/IR Clearing (Received Not Invoiced),0,320378.14,PO receipt PO-31192,INV,RCV-40183
JE-000307,2025-11-13,2025-11,1100,Accounts Receivable,652.54,0,Invoice INV-60067,AR,INV-60067
JE-000308,2025-11-13,2025-11,4000,Product Sales - Manufactured,0,608.43,Invoice INV-60067,AR,INV-60067
JE-000309,2025-11-13,2025-11,2100,Accrued Expenses,0,44.11,Sales tax payable,AR,INV-60067
JE-000310,2025-11-13,2025-11,5000,COGS - Materials,466.23,0,COGS,AR,INV-60067
JE-000311,2025-11-13,2025-11,1220,Inventory - Finished Goods,0,466.23,Inventory relief,AR,INV-60067
JE-002815,2025-11-13,2025-11,2050,GR/IR Clearing (Received Not Invoiced),3307.92,0,Supplier inv 92342777,AP,92342777
JE-002816,2025-11-13,2025-11,5300,Freight In,176.22,0,Freight in,AP,92342777
JE-002817,2025-11-13,2025-11,2000,Accounts Payable,0,3484.14,Supplier inv 92342777,AP,92342777
JE-000848,2025-11-14,2025-11,1100,Accounts Receivable,10407.62,0,Invoice INV-60182,AR,INV-60182
