event_id,company_id,workflow_type,object_type,object_id,timestamp,actor,action,previous_state,new_state,source_document,confidence,requires_review
EV-000614,northfield_industrial_components,quote_to_order,sales_order,SO-26409,2025-10-17T12:48:00,E075,order_entered,,open,customer_po_PO202938,0.9,N
EV-001145,northfield_industrial_components,order_to_cash,customer_invoice,INV-60129,2025-10-17T12:56:00,E002,invoice_issued,,open,INV-60129.pdf,1.0,N
EV-000645,northfield_industrial_components,fulfillment,shipment,SH-50020,2025-10-17T13:04:00,E106,shipment_confirmed,picked,shipped,PS-SH-50020.pdf,1.0,N
EV-001258,northfield_industrial_components,order_to_cash,customer_invoice,INV-60242,2025-10-17T13:46:00,E002,invoice_issued,,open,INV-60242.pdf,1.0,N
EV-002141,northfield_industrial_components,procure_to_pay,receipt,RCV-40143,2025-10-17T13:49:00,E104,goods_received,open,received,PS454885,0.85,Y
EV-001036,northfield_industrial_components,order_to_cash,customer_invoice,INV-60020,2025-10-17T15:11:00,E002,invoice_issued,,open,INV-60020.pdf,1.0,N
EV-000754,northfield_industrial_components,fulfillment,shipment,SH-50129,2025-10-17T17:52:00,E079,shipment_confirmed,picked,shipped,PS-SH-50129.pdf,1.0,N
EV-000393,northfield_industrial_components,quote_to_order,sales_order,SO-26196,2025-10-18T07:35:00,E066,order_entered,,open,customer_po_4500547208,0.9,N
EV-001807,northfield_industrial_components,procure_to_pay,purchase_order,PO-31069,2025-10-18T09:21:00,E062,po_issued,draft,open,PO-31069.pdf,1.0,N
EV-001909,northfield_industrial_components,procure_to_pay,purchase_order,PO-31171,2025-10-18T10:17:00,E063,po_issued,draft,open,PO-31171.pdf,1.0,N
EV-001023,northfield_industrial_components,order_to_cash,customer_invoice,INV-60007,2025-10-18T12:04:00,E002,invoice_issued,,open,INV-60007.pdf,1.0,N
EV-000632,northfield_industrial_components,fulfillment,shipment,SH-50007,2025-10-18T13:58:00,E082,shipment_confirmed,picked,shipped,PS-SH-50007.pdf,1.0,N
EV-001958,northfield_industrial_components,procure_to_pay,purchase_order,PO-31220,2025-10-18T14:25:00,E061,po_issued,draft,open,PO-31220.pdf,1.0,N
EV-002254,northfield_industrial_components,procure_to_pay,supplier_invoice,7264178,2025-10-18T15:59:00,E002,invoice_matched,received,paid,7264178,1.0,N
EV-001901,northfield_industrial_components,procure_to_pay,purchase_order,PO-31163,2025-10-18T17:46:00,E063,po_issued,draft,open,PO-31163.pdf,1.0,N
EV-000176,northfield_industrial_components,quote_to_order,quote,Q-26176,2025-10-19T09:03:00,E070,quote_sent,draft,sent,Q-26176.pdf,1.0,N
EV-001545,northfield_industrial_components,order_to_cash,customer_invoice,INV-60160,2025-10-19T10:18:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000376,northfield_industrial_components,quote_to_order,sales_order,SO-26179,2025-10-19T10:54:00,E073,order_entered,,open,customer_po_P498752,0.9,N
EV-001602,northfield_industrial_components,order_to_cash,customer_invoice,INV-60224,2025-10-19T11:03:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001874,northfield_industrial_components,procure_to_pay,purchase_order,PO-31136,2025-10-19T13:32:00,E063,po_issued,draft,open,PO-31136.pdf,1.0,N
EV-002570,northfield_industrial_components,manufacturing,work_order,WO-70044,2025-10-19T14:13:00,E026,wo_released,planned,released,MRP,1.0,N
EV-002277,northfield_industrial_components,procure_to_pay,supplier_invoice,SI256267,2025-10-20T07:05:00,E002,invoice_matched,received,paid,SI256267,1.0,N
EV-002592,northfield_industrial_components,manufacturing,work_order,WO-70056,2025-10-20T08:26:00,E086,wo_released,planned,released,MRP,1.0,N
EV-001548,northfield_industrial_components,order_to_cash,customer_invoice,INV-60164,2025-10-20T10:31:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002727,northfield_industrial_components,manufacturing,work_order,WO-70129,2025-10-20T10:42:00,E099,wo_released,planned,released,MRP,1.0,N
EV-001925,northfield_industrial_components,procure_to_pay,purchase_order,PO-31187,2025-10-20T13:28:00,E063,po_issued,draft,open,PO-31187.pdf,1.0,N
EV-002823,northfield_industrial_components,manufacturing,work_order,WO-70179,2025-10-20T14:34:00,E055,wo_closed,in_process,closed,COC-WO-70179.pdf,1.0,N
EV-001570,northfield_industrial_components,order_to_cash,customer_invoice,INV-60189,2025-10-21T08:22:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000955,northfield_industrial_components,fulfillment,shipment,SH-50330,2025-10-21T11:32:00,E078,shipment_confirmed,picked,shipped,PS-SH-50330.pdf,1.0,N
EV-001346,northfield_industrial_components,order_to_cash,customer_invoice,INV-60330,2025-10-21T11:47:00,E002,invoice_issued,,open,INV-60330.pdf,1.0,N
EV-002476,northfield_industrial_components,procure_to_pay,supplier_invoice,SI8668631,2025-10-21T12:07:00,E002,invoice_matched,received,paid,SI8668631,1.0,N
EV-001664,northfield_industrial_components,order_to_cash,customer_invoice,INV-60295,2025-10-21T12:32:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002552,northfield_industrial_components,manufacturing,work_order,WO-70032,2025-10-21T15:56:00,E055,wo_closed,in_process,closed,COC-WO-70032.pdf,1.0,N
EV-000107,northfield_industrial_components,quote_to_order,quote,Q-26107,2025-10-21T16:07:00,E066,quote_sent,draft,sent,Q-26107.pdf,1.0,N
EV-001163,northfield_industrial_components,order_to_cash,customer_invoice,INV-60147,2025-10-22T09:45:00,E002,invoice_issued,,open,INV-60147.pdf,1.0,N
EV-000772,northfield_industrial_components,fulfillment,shipment,SH-50147,2025-10-22T10:35:00,E105,shipment_confirmed,picked,shipped,PS-SH-50147.pdf,1.0,N
EV-002388,northfield_industrial_components,procure_to_pay,supplier_invoice,INV7656742,2025-10-22T10:35:00,E002,invoice_matched,received,paid,INV7656742,1.0,N
EV-002185,northfield_industrial_components,procure_to_pay,receipt,RCV-40187,2025-10-22T13:44:00,E102,goods_received,open,received,PS432390,0.85,Y
EV-000586,northfield_industrial_components,quote_to_order,sales_order,SO-26382,2025-10-22T14:06:00,E065,order_entered,,open,customer_po_4500474087,1.0,N
EV-000702,northfield_industrial_components,fulfillment,shipment,SH-50077,2025-10-23T07:03:00,E102,shipment_confirmed,picked,shipped,PS-SH-50077.pdf,1.0,N
EV-001470,northfield_industrial_components,order_to_cash,customer_invoice,INV-60074,2025-10-23T07:56:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001526,northfield_industrial_components,order_to_cash,customer_invoice,INV-60136,2025-10-23T08:55:00,system,payment_applied,open,paid,Portal,1.0,N
EV-000993,northfield_industrial_components,fulfillment,shipment,SH-50368,2025-10-23T10:34:00,E106,shipment_confirmed,picked,shipped,PS-SH-50368.pdf,1.0,N
EV-002176,northfield_industrial_components,procure_to_pay,receipt,RCV-40178,2025-10-23T11:28:00,E081,goods_received,open,received,PS746854,1.0,N
EV-000319,northfield_industrial_components,quote_to_order,sales_order,SO-26122,2025-10-23T12:02:00,E067,order_entered,,open,customer_po_4500184348,0.9,N
EV-001384,northfield_industrial_components,order_to_cash,customer_invoice,INV-60368,2025-10-23T13:59:00,E002,invoice_issued,,open,INV-60368.pdf,1.0,N
EV-002126,northfield_industrial_components,procure_to_pay,receipt,RCV-40128,2025-10-23T14:11:00,E078,goods_received,open,received,PS405678,1.0,N
EV-001093,northfield_industrial_components,order_to_cash,customer_invoice,INV-60077,2025-10-23T14:30:00,E002,invoice_issued,,open,INV-60077.pdf,1.0,N
EV-001634,northfield_industrial_components,order_to_cash,customer_invoice,INV-60259,2025-10-23T14:31:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002802,northfield_industrial_components,manufacturing,work_order,WO-70168,2025-10-23T16:52:00,E055,wo_closed,in_process,closed,COC-WO-70168.pdf,1.0,N
EV-001806,northfield_industrial_components,procure_to_pay,purchase_order,PO-31068,2025-10-23T17:21:00,E060,po_issued,draft,open,PO-31068.pdf,1.0,N
EV-001700,northfield_industrial_components,order_to_cash,customer_invoice,INV-60341,2025-10-24T12:49:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000850,northfield_industrial_components,fulfillment,shipment,SH-50225,2025-10-24T13:30:00,E099,shipment_confirmed,picked,shipped,PS-SH-50225.pdf,1.0,N
EV-001241,northfield_industrial_components,order_to_cash,customer_invoice,INV-60225,2025-10-24T13:42:00,E002,invoice_issued,,open,INV-60225.pdf,1.0,N
EV-002884,northfield_industrial_components,manufacturing,work_order,WO-70212,2025-10-24T16:05:00,E055,wo_closed,in_process,closed,COC-WO-70212.pdf,1.0,N
EV-002781,northfield_industrial_components,manufacturing,work_order,WO-70158,2025-10-24T17:33:00,E098,wo_released,planned,released,MRP,1.0,N
EV-001439,northfield_industrial_components,order_to_cash,customer_invoice,INV-60035,2025-10-25T07:08:00,system,payment_applied,open,paid,Portal,1.0,N
EV-000137,northfield_industrial_components,quote_to_order,quote,Q-26137,2025-10-25T07:44:00,E066,quote_sent,draft,sent,Q-26137.pdf,1.0,N
EV-001682,northfield_industrial_components,order_to_cash,customer_invoice,INV-60317,2025-10-25T07:56:00,system,payment_applied,open,paid,Portal,1.0,N
EV-000582,northfield_industrial_components,quote_to_order,sales_order,SO-26378,2025-10-25T10:30:00,E068,order_entered,,open,customer_po_4500719463,0.9,N
EV-002671,northfield_industrial_components,manufacturing,work_order,WO-70099,2025-10-25T16:22:00,E016,wo_released,planned,released,MRP,1.0,N
EV-000870,northfield_industrial_components,fulfillment,shipment,SH-50245,2025-10-26T07:10:00,E080,shipment_confirmed,picked,shipped,PS-SH-50245.pdf,1.0,N
EV-001650,northfield_industrial_components,order_to_cash,customer_invoice,INV-60277,2025-10-26T07:55:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002421,northfield_industrial_components,procure_to_pay,supplier_invoice,SI1904120,2025-10-26T08:03:00,E002,invoice_matched,received,paid,SI1904120,1.0,N
EV-001722,northfield_industrial_components,order_to_cash,customer_invoice,INV-60370,2025-10-26T08:28:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000931,northfield_industrial_components,fulfillment,shipment,SH-50306,2025-10-26T09:02:00,E077,shipment_confirmed,picked,shipped,PS-SH-50306.pdf,1.0,N
EV-001612,northfield_industrial_components,order_to_cash,customer_invoice,INV-60234,2025-10-26T09:46:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000194,northfield_industrial_components,quote_to_order,quote,Q-26194,2025-10-26T10:10:00,E064,quote_sent,draft,sent,Q-26194.pdf,1.0,N
EV-002021,northfield_industrial_components,procure_to_pay,receipt,RCV-40023,2025-10-26T10:32:00,E103,goods_received,open,received,PS598280,0.85,Y
EV-001930,northfield_industrial_components,procure_to_pay,purchase_order,PO-31192,2025-10-26T11:53:00,E061,po_issued,draft,open,PO-31192.pdf,1.0,N
EV-001322,northfield_industrial_components,order_to_cash,customer_invoice,INV-60306,2025-10-26T13:21:00,E002,invoice_issued,,open,INV-60306.pdf,1.0,N
EV-001261,northfield_industrial_components,order_to_cash,customer_invoice,INV-60245,2025-10-26T15:55:00,E002,invoice_issued,,open,INV-60245.pdf,1.0,N
EV-002709,northfield_industrial_components,manufacturing,work_order,WO-70119,2025-10-26T17:01:00,E051,wo_released,planned,released,MRP,1.0,N
EV-002145,northfield_industrial_components,procure_to_pay,receipt,RCV-40147,2025-10-27T09:50:00,E082,goods_received,open,received,PS722915,1.0,N
EV-001486,northfield_industrial_components,order_to_cash,customer_invoice,INV-60092,2025-10-27T12:06:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000039,northfield_industrial_components,quote_to_order,quote,Q-26039,2025-10-27T12:38:00,E072,quote_sent,draft,sent,Q-26039.pdf,1.0,N
EV-002122,northfield_industrial_components,procure_to_pay,receipt,RCV-40124,2025-10-27T14:51:00,E081,goods_received,open,received,PS427370,0.85,Y
EV-000768,northfield_industrial_components,fulfillment,shipment,SH-50143,2025-10-27T15:02:00,E100,shipment_confirmed,picked,shipped,PS-SH-50143.pdf,1.0,N
EV-001159,northfield_industrial_components,order_to_cash,customer_invoice,INV-60143,2025-10-27T16:51:00,E002,invoice_issued,,open,INV-60143.pdf,1.0,N
EV-001408,northfield_industrial_components,order_to_cash,customer_invoice,INV-60001,2025-10-28T07:24:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000992,northfield_industrial_components,fulfillment,shipment,SH-50367,2025-10-28T08:16:00,E106,shipment_confirmed,picked,shipped,PS-SH-50367.pdf,1.0,N
EV-000330,northfield_industrial_components,quote_to_order,sales_order,SO-26133,2025-10-28T08:44:00,E067,order_entered,,open,customer_po_PO437644,1.0,N
EV-001196,northfield_industrial_components,order_to_cash,customer_invoice,INV-60180,2025-10-28T09:42:00,E002,invoice_issued,,open,INV-60180.pdf,1.0,N
EV-002571,northfield_industrial_components,manufacturing,work_order,WO-70044,2025-10-28T09:52:00,E055,wo_closed,in_process,closed,COC-WO-70044.pdf,1.0,N
EV-001219,northfield_industrial_components,order_to_cash,customer_invoice,INV-60203,2025-10-28T10:27:00,E002,invoice_issued,,open,INV-60203.pdf,1.0,N
EV-000828,northfield_industrial_components,fulfillment,shipment,SH-50203,2025-10-28T10:46:00,E082,shipment_confirmed,picked,shipped,PS-SH-50203.pdf,1.0,N
EV-001653,northfield_industrial_components,order_to_cash,customer_invoice,INV-60282,2025-10-28T11:02:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001166,northfield_industrial_components,order_to_cash,customer_invoice,INV-60150,2025-10-28T11:11:00,E002,invoice_issued,,open,INV-60150.pdf,1.0,N
EV-002057,northfield_industrial_components,procure_to_pay,receipt,RCV-40059,2025-10-28T11:28:00,E103,goods_received,open,received,PS369166,1.0,N
EV-000805,northfield_industrial_components,fulfillment,shipment,SH-50180,2025-10-28T11:34:00,E081,shipment_confirmed,picked,shipped,PS-SH-50180.pdf,1.0,N
EV-000775,northfield_industrial_components,fulfillment,shipment,SH-50150,2025-10-28T13:06:00,E105,shipment_confirmed,picked,shipped,PS-SH-50150.pdf,1.0,N
EV-001383,northfield_industrial_components,order_to_cash,customer_invoice,INV-60367,2025-10-28T14:25:00,E002,invoice_issued,,open,INV-60367.pdf,1.0,N
EV-001581,northfield_industrial_components,order_to_cash,customer_invoice,INV-60201,2025-10-28T15:08:00,system,payment_applied,open,paid,Portal,1.0,N
EV-002152,northfield_industrial_components,procure_to_pay,receipt,RCV-40154,2025-10-28T15:37:00,E101,goods_received,open,received,PS525775,1.0,N
EV-000329,northfield_industrial_components,quote_to_order,sales_order,SO-26132,2025-10-28T16:51:00,E065,order_entered,,open,customer_po_PUR-120429,0.9,N
EV-000476,northfield_industrial_components,quote_to_order,sales_order,SO-26278,2025-10-28T16:57:00,E065,order_entered,,open,customer_po_PO415284,0.9,N
EV-002924,northfield_industrial_components,returns,rma,RMA-0009,2025-10-28T17:03:00,E075,rma_approved,requested,approved,INV-60368,1.0,N
EV-002369,northfield_industrial_components,procure_to_pay,supplier_invoice,INV4307492,2025-10-28T17:25:00,E002,invoice_matched,received,paid,INV4307492,1.0,N
EV-002033,northfield_industrial_components,procure_to_pay,receipt,RCV-40035,2025-10-28T17:52:00,E101,goods_received,open,received,PS503255,1.0,N
EV-001003,northfield_industrial_components,fulfillment,shipment,SH-50378,2025-10-29T09:33:00,E077,shipment_confirmed,picked,shipped,PS-SH-50378.pdf,1.0,N
EV-000097,northfield_industrial_components,quote_to_order,quote,Q-26097,2025-10-29T10:17:00,E069,quote_sent,draft,sent,Q-26097.pdf,1.0,N
EV-001394,northfield_industrial_components,order_to_cash,customer_invoice,INV-60378,2025-10-29T11:43:00,E002,invoice_issued,,open,INV-60378.pdf,1.0,N
EV-002373,northfield_industrial_components,procure_to_pay,supplier_invoice,94962123,2025-10-29T16:08:00,E002,invoice_matched,received,paid,94962123,1.0,N
EV-000116,northfield_industrial_components,quote_to_order,quote,Q-26116,2025-10-30T08:40:00,E072,quote_sent,draft,sent,Q-26116.pdf,1.0,N
EV-000979,northfield_industrial_components,fulfillment,shipment,SH-50354,2025-10-30T11:07:00,E081,shipment_confirmed,picked,shipped,PS-SH-50354.pdf,1.0,N
EV-001370,northfield_industrial_components,order_to_cash,customer_invoice,INV-60354,2025-10-30T11:16:00,E002,invoice_issued,,open,INV-60354.pdf,1.0,N
EV-001738,northfield_industrial_components,order_to_cash,customer_invoice,INV-60391,2025-10-30T12:29:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000569,northfield_industrial_components,quote_to_order,sales_order,SO-26365,2025-10-30T13:41:00,E066,order_entered,,open,customer_po_4500862774,1.0,N
EV-000219,northfield_industrial_components,quote_to_order,sales_order,SO-26022,2025-10-30T14:47:00,E065,order_entered,,open,customer_po_PO398069,0.9,N
EV-001639,northfield_industrial_components,order_to_cash,customer_invoice,INV-60265,2025-10-30T16:54:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000411,northfield_industrial_components,quote_to_order,sales_order,SO-26214,2025-10-30T17:39:00,E068,order_entered,,open,customer_po_4500744482,0.9,N
EV-000478,northfield_industrial_components,quote_to_order,sales_order,SO-26280,2025-10-31T07:20:00,E067,order_entered,,open,customer_po_P749839,0.9,N
EV-001391,northfield_industrial_components,order_to_cash,customer_invoice,INV-60375,2025-10-31T07:37:00,E002,invoice_issued,,open,INV-60375.pdf,1.0,N
EV-002127,northfield_industrial_components,procure_to_pay,receipt,RCV-40129,2025-10-31T10:29:00,E103,goods_received,open,received,PS622899,1.0,N
EV-001762,northfield_industrial_components,procure_to_pay,purchase_order,PO-31024,2025-10-31T11:33:00,E060,po_issued,draft,open,PO-31024.pdf,1.0,N
EV-000714,northfield_industrial_components,fulfillment,shipment,SH-50089,2025-10-31T11:37:00,E076,shipment_confirmed,picked,shipped,PS-SH-50089.pdf,1.0,N
