labor_txn_id,work_order_id,operation,employee_id,clock_in,hours,labor_type,work_center_id
LT-001861,WO-70206,10,E046,2025-07-11T11:45:00,55.1,Setup,WC-SAW
LT-001862,WO-70206,10,E029,2025-07-16T13:00:00,18.37,Setup,WC-SAW
LT-001863,WO-70206,20,E015,2025-07-07T14:30:00,9.84,Setup,WC-CNC2
LT-001864,WO-70206,20,E022,2025-07-07T10:00:00,3.28,Run,WC-CNC2
LT-001865,WO-70206,20,E026,2025-07-09T14:15:00,4.92,Setup,WC-CNC2
LT-001866,WO-70206,30,E040,2025-07-11T09:30:00,13.68,Run,WC-INSP
LT-001867,WO-70206,30,E029,2025-07-16T08:00:00,13.68,Setup,WC-INSP
LT-001868,WO-70206,40,E018,2025-07-16T11:45:00,99.3,Run,WC-PACK
LT-001869,WO-70206,40,E025,2025-07-09T14:15:00,49.65,Run,WC-PACK
LT-001870,WO-70206,40,E027,2025-07-15T06:00:00,33.1,Run,WC-PACK
LT-001871,WO-70207,40,E040,2026-03-29T10:45:00,24.21,Run,WC-PACK
LT-001872,WO-70207,40,E026,2026-03-23T14:00:00,16.14,Setup,WC-PACK
LT-001873,WO-70207,40,E039,2026-03-27T13:00:00,48.43,Setup,WC-PACK
LT-001874,WO-70208,10,E031,2025-07-19T14:00:00,25.62,Setup,WC-DEBUR
LT-001875,WO-70208,10,E027,2025-07-22T09:45:00,12.81,Setup,WC-DEBUR
LT-001876,WO-70208,10,E026,2025-07-17T14:45:00,25.62,Setup,WC-DEBUR
LT-001877,WO-70208,20,E034,2025-07-22T12:00:00,3.38,Setup,WC-SAW
LT-001878,WO-70208,30,E049,2025-07-24T12:30:00,8.17,Run,WC-CNC2
LT-001879,WO-70208,40,E030,2025-07-16T09:30:00,22.59,Setup,WC-ASSY
LT-001880,WO-70208,50,E042,2025-07-24T10:30:00,1.69,Setup,WC-INSP
LT-001881,WO-70208,60,E044,2025-07-20T09:15:00,8.22,Run,WC-PACK
LT-001882,WO-70208,60,E010,2025-07-24T12:00:00,8.22,Run,WC-PACK
LT-001883,WO-70209,10,E095,2025-07-29T06:45:00,3.89,Setup,WC-SAW
LT-001884,WO-70209,10,E012,2025-07-27T08:00:00,3.89,Setup,WC-SAW
LT-001885,WO-70209,10,E024,2025-07-27T10:45:00,2.59,Run,WC-SAW
LT-001886,WO-70209,20,E026,2025-08-01T08:30:00,9.95,Setup,WC-CNC2
LT-001887,WO-70209,30,E053,2025-07-24T11:00:00,10.78,Setup,WC-INSP
LT-001888,WO-70209,30,E013,2025-08-01T06:15:00,10.78,Setup,WC-INSP
LT-001889,WO-70209,30,E012,2025-07-26T08:45:00,10.78,Setup,WC-INSP
LT-001890,WO-70209,40,E023,2025-07-25T06:15:00,21.27,Run,WC-PACK
LT-001891,WO-70210,10,E038,2025-12-21T10:30:00,4.47,Setup,WC-CNC1
LT-001892,WO-70210,20,E042,2025-12-23T09:45:00,5.25,Setup,WC-SAW
LT-001893,WO-70210,30,E025,2025-12-27T10:00:00,50.9,Setup,WC-INSP
LT-001894,WO-70210,30,E022,2025-12-27T11:45:00,25.45,Run,WC-INSP
LT-001895,WO-70210,40,E013,2025-12-21T14:00:00,19.85,Run,WC-PACK
LT-001896,WO-70210,40,E028,2025-12-27T06:00:00,19.85,Run,WC-PACK
LT-001897,WO-70210,40,E048,2025-12-23T06:45:00,59.55,Setup,WC-PACK
LT-001898,WO-70211,10,E041,2026-03-27T09:45:00,41.36,Setup,WC-ASSY
LT-001899,WO-70211,10,E036,2026-03-22T06:00:00,41.36,Run,WC-ASSY
LT-001900,WO-70211,10,E053,2026-03-23T08:30:00,27.57,Run,WC-ASSY
LT-001901,WO-70211,20,E012,2026-03-31T12:45:00,3.8,Run,WC-SAW
LT-001902,WO-70212,10,E039,2025-10-09T14:15:00,10.65,Run,WC-CNC2
LT-001903,WO-70212,10,E025,2025-10-14T14:30:00,31.96,Run,WC-CNC2
LT-001904,WO-70212,10,E036,2025-10-11T11:00:00,31.96,Run,WC-CNC2
LT-001905,WO-70212,20,E030,2025-10-12T06:30:00,9.52,Run,WC-ASSY
LT-001906,WO-70212,30,E047,2025-10-11T14:00:00,8.87,Run,WC-DEBUR
LT-001907,WO-70212,40,E028,2025-10-14T08:00:00,11.59,Setup,WC-CNC1
LT-001908,WO-70212,50,E033,2025-10-10T06:00:00,12.6,Run,WC-INSP
LT-001909,WO-70212,50,E015,2025-10-17T09:00:00,25.2,Run,WC-INSP
LT-001910,WO-70212,50,E047,2025-10-17T14:00:00,25.2,Setup,WC-INSP
LT-001911,WO-70212,60,E039,2025-10-09T11:15:00,17.41,Setup,WC-PACK
LT-001912,WO-70212,60,E046,2025-10-16T14:00:00,11.61,Run,WC-PACK
LT-001913,WO-70213,10,E025,2026-02-03T13:45:00,8.42,Setup,WC-SAW
LT-001914,WO-70213,10,E024,2026-02-07T10:15:00,2.81,Run,WC-SAW
LT-001915,WO-70213,20,E019,2026-02-06T09:30:00,5.95,Setup,WC-CNC1
LT-001916,WO-70213,20,E013,2026-02-02T06:30:00,8.92,Setup,WC-CNC1
LT-001917,WO-70213,20,E037,2026-01-31T09:15:00,5.95,Run,WC-CNC1
LT-001918,WO-70213,30,E011,2026-01-30T14:15:00,28.11,Setup,WC-ASSY
LT-001919,WO-70213,30,E038,2026-02-02T10:00:00,28.11,Run,WC-ASSY
LT-001920,WO-70213,40,E022,2026-02-01T06:15:00,45.72,Setup,WC-DEBUR
LT-001921,WO-70213,50,E047,2026-02-02T07:30:00,18.04,Setup,WC-INSP
LT-001922,WO-70213,50,E044,2026-02-07T10:15:00,12.03,Setup,WC-INSP
LT-001923,WO-70213,60,E051,2026-02-07T13:00:00,5.01,Run,WC-PACK
LT-001924,WO-70214,10,E026,2025-05-31T14:30:00,11.04,Run,WC-ASSY
LT-001925,WO-70214,10,E023,2025-05-30T13:15:00,5.52,Run,WC-ASSY
LT-001926,WO-70214,20,E031,2025-06-07T10:00:00,16.11,Run,WC-SAW
LT-001927,WO-70214,20,E032,2025-06-04T12:15:00,5.37,Setup,WC-SAW
LT-001928,WO-70214,30,E035,2025-05-31T10:15:00,19.58,Run,WC-CNC2
LT-001929,WO-70214,40,E020,2025-06-06T08:00:00,15.25,Setup,WC-DEBUR
LT-001930,WO-70214,40,E049,2025-06-03T08:45:00,7.62,Run,WC-DEBUR
LT-001931,WO-70214,40,E029,2025-06-04T12:15:00,5.08,Run,WC-DEBUR
LT-001932,WO-70214,50,E024,2025-05-29T10:45:00,4.93,Run,WC-INSP
LT-001933,WO-70214,50,E034,2025-05-31T08:15:00,3.29,Run,WC-INSP
LT-001934,WO-70214,50,E014,2025-05-29T13:15:00,3.29,Setup,WC-INSP
LT-001935,WO-70214,60,E034,2025-06-01T10:00:00,10.61,Setup,WC-PACK
LT-001936,WO-70214,60,E042,2025-05-29T08:15:00,31.84,Run,WC-PACK
LT-001937,WO-70215,10,E014,2025-12-24T09:30:00,5.74,Run,WC-DEBUR
LT-001938,WO-70215,20,E015,2025-12-20T09:00:00,0.72,Run,WC-ASSY
LT-001939,WO-70216,10,E045,2025-05-17T13:00:00,15.14,Setup,WC-ASSY
LT-001940,WO-70216,20,E043,2025-05-16T06:45:00,7.41,Run,WC-CNC1
LT-001941,WO-70216,20,E034,2025-05-20T14:15:00,7.41,Run,WC-CNC1
LT-001942,WO-70216,20,E035,2025-05-19T13:45:00,4.94,Setup,WC-CNC1
LT-001943,WO-70216,30,E094,2025-05-16T06:45:00,6.92,Run,WC-INSP
LT-001944,WO-70216,30,E016,2025-05-15T14:45:00,4.61,Run,WC-INSP
LT-001945,WO-70216,40,E021,2025-05-18T08:00:00,7.15,Run,WC-PACK
LT-001946,WO-70216,40,E040,2025-05-19T14:30:00,7.15,Setup,WC-PACK
LT-001947,WO-70216,40,E037,2025-05-21T07:15:00,21.45,Run,WC-PACK
LT-001948,WO-70217,10,E049,2026-03-21T10:15:00,43.76,Run,WC-CNC2
LT-001949,WO-70217,10,E029,2026-03-21T06:45:00,29.17,Run,WC-CNC2
LT-001950,WO-70217,10,E018,2026-03-14T13:30:00,29.17,Run,WC-CNC2
LT-001951,WO-70217,20,E044,2026-03-21T13:45:00,42.49,Setup,WC-DEBUR
LT-001952,WO-70217,30,E039,2026-03-18T11:15:00,3.85,Setup,WC-INSP
LT-001953,WO-70217,30,E026,2026-03-15T08:45:00,3.85,Run,WC-INSP
LT-001954,WO-70217,40,E038,2026-03-14T06:15:00,39.66,Run,WC-PACK
LT-001955,WO-70218,10,E014,2026-01-08T12:15:00,0.99,Run,WC-CNC2
LT-001956,WO-70218,20,E013,2026-01-02T11:30:00,2.47,Setup,WC-ASSY
LT-001957,WO-70218,30,E045,2026-01-09T12:00:00,3.93,Run,WC-SAW
LT-001958,WO-70218,40,E025,2025-12-31T07:45:00,2.22,Run,WC-DEBUR
LT-001959,WO-70218,50,E047,2026-01-06T08:00:00,1.34,Setup,WC-INSP
LT-001960,WO-70218,60,E032,2025-12-30T11:00:00,6.86,Setup,WC-PACK
LT-001961,WO-70219,10,E029,2025-11-17T10:15:00,6.38,Run,WC-SAW
LT-001962,WO-70219,20,E050,2025-11-10T07:45:00,16.09,Setup,WC-CNC1
LT-001963,WO-70219,30,E028,2025-11-10T08:15:00,55.83,Run,WC-ASSY
LT-001964,WO-70219,30,E030,2025-11-08T13:30:00,55.83,Run,WC-ASSY
LT-001965,WO-70219,30,E028,2025-11-16T11:45:00,18.61,Run,WC-ASSY
LT-001966,WO-70219,40,E024,2025-11-16T06:15:00,88.1,Setup,WC-DEBUR
LT-001967,WO-70219,40,E025,2025-11-09T12:15:00,44.05,Run,WC-DEBUR
LT-001968,WO-70219,40,E047,2025-11-18T07:15:00,44.05,Run,WC-DEBUR
LT-001969,WO-70219,50,E094,2025-11-13T08:30:00,25.28,Run,WC-INSP
LT-001970,WO-70219,60,E024,2025-11-13T14:45:00,19.4,Run,WC-PACK
LT-001971,WO-70219,60,E051,2025-11-10T14:15:00,38.8,Run,WC-PACK
LT-001972,WO-70220,10,E050,2026-03-03T12:00:00,1.46,Setup,WC-SAW
LT-001973,WO-70220,20,E016,2026-03-10T11:45:00,3.99,Run,WC-CNC1
LT-001974,WO-70220,20,E094,2026-03-07T10:30:00,3.99,Setup,WC-CNC1
LT-001975,WO-70220,30,E036,2026-03-03T11:45:00,2.87,Run,WC-INSP
LT-001976,WO-70220,30,E015,2026-03-04T09:15:00,0.96,Setup,WC-INSP
LT-001977,WO-70220,30,E037,2026-03-11T06:00:00,0.96,Run,WC-INSP
LT-001978,WO-70220,40,E016,2026-03-09T11:30:00,4.08,Setup,WC-PACK
LT-001979,WO-70220,40,E054,2026-03-06T08:00:00,4.08,Setup,WC-PACK
